"Label","KPC1","KPC2","KPC3","KPC4","KPC5","KPC6","KPC7","KPC8","KPC9","KPC10","KPC11","KPC12"
0,0.0861295022577774,0.0882450707388015,-0.0985088377566552,-0.0968745128432665,0.0940536773382541,0.0879860903928079,0.0960853089559216,0.091825274461704,0.0996284464037589,0.0901479985142569,0.0696723272583541,0.0496238827547935
0,0.086127457562542,0.0882393797952003,-0.0984873092785422,-0.0968515728416872,0.0940247280776602,0.0879247820092901,0.0959656669071924,0.091678119057303,0.0994394371972512,0.0896869461949475,0.0693763322325635,0.0485460763623345
0,0.0861283917749546,0.0882419783005147,-0.098497170258256,-0.096862048300141,0.0940379403017418,0.0879527051487257,0.0960202307187359,0.0917449383694841,0.099525057944604,0.0898851327621623,0.0694094054857068,0.0494213217742215
0,0.086129566163164,0.0882451790665939,-0.098507724756726,-0.0968750847023325,0.0940546100017789,0.0879881716352528,0.0960903687156967,0.0918304669030491,0.0996352457005213,0.0901539639001265,0.0696012717031679,0.0496340382873828
0,0.0861295989417263,0.0882453370742989,-0.0985098197974728,-0.0968755987896742,0.0940550450627805,0.087989056732023,0.096091686933824,0.091792964630519,0.0996348892074347,0.0901695278559404,0.0696966259895937,0.0496254097105357
0,0.0861284066934461,0.0882420214450761,-0.0984962324581282,-0.0968620804569337,0.0940380985464455,0.0879531273124659,0.0960189118826964,0.0917433914940141,0.0995261938935186,0.0898846243648292,0.069413361224111,0.0494191411441751
1,0.0891999775069275,0.0920067739844806,-0.144483824708123,-0.148276784048556,0.10591861898513,-11.5935624437041,-0.12666751537537,-0.0688738294026986,-0.056394287457925,-0.013538600058531,-0.00233796073170682,-0.00414728167174618
1,0.0861350950432102,0.0882502351965632,-0.0985902622488793,-0.0969652255727592,0.0941326608940286,0.0720710605550283,0.0958884186906284,0.091746464132784,0.0995971828537022,0.0905373765203616,0.0667155565556415,0.0496822272301736
1,0.0861284528809139,0.0882311353618468,-0.0984890884112626,-0.0968610188045592,0.0940376047652673,0.0879530855738148,0.0960353306259767,0.0917456968564965,0.0995258618310803,0.089887520686685,0.0694108617169771,0.0494332602449815
1,0.0861283916244425,0.0882419776323103,-0.0984971701609345,-0.0968620490767645,0.0940379397916842,0.0879527007162935,0.0960202368252625,0.0917449658477818,0.0995250603705336,0.0898852047135147,0.0694095482843461,0.0494210149608248
1,0.0861669556565632,0.0880517523473744,-0.0861806231738544,-0.0956549188652197,0.0939138170347781,0.0885922445966474,0.0925242534348147,0.0931910930558036,0.101657407027182,0.0858137480127616,0.0329244399527665,0.0418302544429218
1,0.0861284141029007,0.0882417541028002,-0.0984974295934318,-0.0968623455751427,0.0940381376628079,0.0879124828870324,0.0960202304974016,0.0917452309200502,0.0995256658749529,0.0898900010242117,0.0693182271218096,0.0494036812508437
1,0.0523101111817452,0.087404637863397,-0.0984234295351091,-0.0968453230911733,0.0941264249152108,0.0885458707512281,0.09150218830455,0.0932063324314589,0.101601645327153,0.0866794028267552,0.0807914714853398,0.14168954472435
1,0.0865083317328086,0.0893042800647991,-0.102473209121031,-0.101220948239848,0.0995997353815809,0.100370267033806,0.122567435832554,0.125195296375498,0.14586228967139,0.393732479007707,2.08038144740998,-7.19412554029846
1,0.0861637345821994,0.0884290386775856,-0.099367054339917,-0.0978618749988002,0.0953125034464857,0.0906786973891406,0.0982402376269041,0.098408986873116,0.108264791074027,0.0739155667757445,0.0989512659083419,0.170155845807456
1,0.0861283947381233,0.0882419887845896,-0.0984972022941187,-0.0968620874013253,0.094037986106231,0.0879527929887193,0.0960204614852016,0.0917452185852893,0.0995254874694326,0.0898881651389457,0.0694298938387236,0.0493448096793035
1,0.0861286888527297,0.088242809657494,-0.0984956128660995,-0.0968647700756638,0.0940419094817221,0.0879613557277978,0.0960449776053214,0.0917664368479437,0.0995525780511403,0.089949117382666,0.0694858374283925,0.0494659659372826
1,0.0861317548075168,0.0882513294086885,-0.0985325473145514,-0.0968998789408551,0.0940855720066641,0.0879742094098374,0.0962148843558134,0.0919861642429271,0.0998357417796892,0.0906818326016407,0.0701684928732437,0.0499823120544055
1,0.0861272805782717,0.0882388893602607,-0.0984855073178613,-0.0968495952347932,0.0940222143470772,0.0879193551637238,0.095955272199287,0.0916647118949719,0.0994219355734705,0.0896224816413883,0.0691479790839378,0.0492246229578237
1,0.0861274172496336,0.0882392824534882,-0.0984870107491126,-0.0968512395069758,0.094024210164558,0.0878818334008326,0.0959623856905527,0.0916737604807772,0.0994338070457006,0.0896498926826122,0.069194638887403,0.0492044834467634
1,0.0861283915223913,0.0882419781523656,-0.0984971691157822,-0.0968620515588922,0.0940379413379712,0.0879527089049526,0.0960202215289342,0.0917449649790954,0.0995250616542252,0.0898851987582176,0.069409532323133,0.0494209866711959
1,0.0861349784780868,0.0882595895602774,-0.0985666721935699,-0.0969363559713189,0.0941317713305651,0.0881063847016534,0.0963782117525209,0.0922303323371853,0.100153186823166,0.0915978721232186,0.0712658726889335,0.0555026271975944
1,0.0861272807115049,0.0882388901001398,-0.0984855094997873,-0.0968495967150098,0.0940222251830463,0.0879193892654642,0.0959552515231538,0.0916647001872678,0.0994219783554577,0.0896227111542481,0.0691484442952056,0.0492248379820506
1,0.0861283935635918,0.0882419837686945,-0.098497189186026,-0.0968620748887696,0.0940379679323265,0.0879527625220412,0.0960203527619212,0.0917450936356521,0.0995252353060918,0.0898853028721214,0.0694095682682678,0.0494213117730735
1,0.0861283948006221,0.0882419881645881,-0.0984972027032958,-0.0968620871578863,0.0940379863346498,0.0879527942367101,0.0960204296315244,0.0917451491872201,0.099525388723576,0.08988597459005,0.069410046336457,0.0494214637750683
1,0.0861283958735398,0.0882419879556128,-0.098496819090583,-0.0968620469703033,0.0940379767462125,0.087952870848821,0.0960131565004974,0.0917326149361707,0.0995242862051308,0.0898852253469199,0.0694096162125833,0.0494109050735163
1,0.0864469196625264,0.0843118949201561,-0.101804232168692,-0.100394953041836,0.0985174971598013,0.0927909605642852,0.118435623950303,0.120503817026594,0.138709961192922,0.410183883946524,-11.3897469885442,-0.838088988105777
1,0.086402278773091,0.0890096942893211,-0.101183534751995,-0.100017976152283,0.0981072372191559,0.0972589783972857,0.116760033210601,0.118430852583536,0.136446420858,0.366551035989912,1.96027925463114,-6.84589776361342
1,0.0918492643769564,0.0577687958429743,3.11767094026066,0.261520508542341,0.008813576273432,0.169871348830064,-10.8195983548918,-0.341138966389505,-0.220346245389847,-0.0712647056377498,-0.152571482665223,-1.88212472880949
1,0.0861274754721932,0.0882402205627253,-0.0984973435444538,-0.09686277369443,0.0940388190742765,0.0879549047866427,0.0960217278556605,0.0917502526715482,0.0995318905826106,0.0899037042980361,0.0694456592459662,0.049398360578414
1,0.0861741128355978,0.0883133485387424,-0.0851423418326605,-0.095676057697143,0.0941345470777678,0.0904307551029221,-0.179679361974431,0.0806142382455369,0.0910603925905091,0.0826637686980472,0.0502149473122684,-0.200375608476307
1,0.0861283970920673,0.0882419918628386,-0.0984970896299429,-0.0968620864008829,0.0940380037825647,0.0879528708480596,0.0960180213221072,0.0917451750292787,0.0995253807787972,0.0898857903600918,0.0694102197693969,0.0494182756978845
1,0.0861283963999162,0.088241992247748,-0.0984972835000116,-0.0968622023376016,0.094033129843049,0.0879528100739275,0.0960202749501771,0.0917450207160914,0.0995251172271463,0.0898851770802257,0.0694097737488418,0.049421127590105
1,0.0861284021282942,0.0882421500206936,-0.0984985783378435,-0.0968639544288744,0.0939795245840786,0.0879539990553672,0.0960206082924447,0.091745823041656,0.0995263130032519,0.0898890746741803,0.0694132650057707,0.049424008092446
1,0.0863644668985236,0.0889181856380078,-0.0760569072585998,-0.0965941376917628,0.0850534999549576,0.0939937330853081,0.150433192570179,0.111556034626622,0.125519179815667,0.190275499498267,0.542136192689762,-1.11559346995905
1,0.0861311888769967,0.0882499967125276,-0.0985273775942242,-0.0968944395599179,0.0940788566264353,0.0880399262619553,0.0961912218400899,0.0919575512630256,0.0997998015433619,0.0905548424685627,0.0707088795475024,0.0476809002908818
1,0.0861361936313069,0.0882989970098075,-0.0986193359514479,-0.0970838175227312,0.0943312060722742,0.0886089005578211,0.0974934146928075,0.0935134003853746,0.101960019861581,-0.183569243824112,0.0654268180065154,0.0467294125263929
1,0.0857182394215544,0.0875185556842348,-0.0986607314024945,-0.0970843164781762,0.0943285657112698,0.0885866689311062,0.0903816836466171,0.0929708117904509,0.101259080420553,0.0952113311469819,0.0775515584110678,0.101915070870371
1,0.0861305056248495,0.088247862534595,-0.0985193920724983,-0.0968858102614063,0.0940679593565259,0.0880166623020811,0.096145843194488,0.0919007010951925,0.0997264398226493,0.0888763417198011,0.069880623379981,0.0497773485710164
1,0.0861293267745011,0.08824459404449,-0.0985011618037241,-0.0968718376665548,0.0940509731325691,0.0879808086240918,0.0960763808770615,0.0918130173316885,0.0996139259774963,0.0895095888248703,0.0696229541578062,0.0495834276546569
1,0.0861020152591285,0.0882444301859636,-0.0985095859053015,-0.0968756155252874,0.0940552325202139,0.087990682222682,0.0959694378151305,0.0918310257869625,0.0996394450476927,0.0902170214698919,0.0699353166130806,0.0521664855791878
1,0.0861297445338825,0.0882456847045921,-0.0984934117659562,-0.0968750039883701,0.0940563663006747,0.087994552409922,0.0958002233721728,0.0917582154852146,0.0996325046707342,0.0901583642064955,0.0696915009934169,0.0493457958273693
1,0.0862166541154901,0.0731472064837708,-0.0983409275436945,-0.096913163772764,0.0941993919372328,0.08873226712784,0.0678351990044137,0.09189984128201,0.100418021881633,0.0990327365545864,0.111574225733928,0.672924155670405
1,0.0861253873171186,0.0882421672215474,-0.0984979893088832,-0.0968629339145496,0.0940390585828354,0.0879551083541757,0.0960250617293913,0.0917508629137456,0.0995328040239323,0.0898435714823946,0.0694283989166028,0.0494318330615709
1,0.0861384851380354,0.0882600450770794,-0.0948112924424384,-0.0965032114061953,0.0940212610569519,0.0884229122710356,0.0428003179686295,0.0885909756158905,0.0978312861089815,0.0884921493043805,0.0657798319741556,0.00242765411479451
1,0.0837026747052706,0.0882210662898048,-0.0985035025243323,-0.0968758001077019,0.094062281062811,0.0880353375629848,0.0956889569041701,0.09193968018635,0.0997921025920435,0.0906068427814759,0.0703114665508196,0.0519218911661337
1,0.0888009154563078,-0.0870982017268204,0.345089071174203,-0.0594419527805778,0.0989596006948881,0.18626370092738,-9.36904482585039,-0.265553253232047,-0.157349850050824,0.0389995818874204,0.326538590831059,5.09591709174984
1,0.0857553583695788,0.0883092615630508,-0.098732408567887,-0.097148624964394,0.0944052389138988,0.0887429575078426,0.0975152390011361,0.0936878156626708,0.102045463362674,0.0757128913591983,0.0721550108629697,0.0528931375478397
1,0.0875483827802225,-0.112027564002573,-0.073307186935035,-0.0980485016369275,0.100067087030661,0.119199838654189,-2.46766346756709,0.00464943776485889,0.0429231602925035,0.168497997889616,0.623875203117885,8.79852039256488
1,0.0853120972556078,0.0881643272742324,-0.098583977875569,-0.0970724055682785,0.0943142663662246,0.0885872266000943,0.0947148138750686,0.0931974557750883,0.101476851632599,0.09431050077123,0.0832526111040153,0.0432145716514047
1,0.0862978675403512,0.0708474010045122,-0.0992511747055755,-0.0979185652250745,0.0954004375247915,0.0838256672905651,0.0620226472106216,0.0979143117799297,0.108494080672492,0.123213022935403,0.121654148128962,0.964328520208445
1,0.0861284961985269,0.0882411917382197,-0.0984621113821858,-0.0968603385854755,0.094039655982422,0.0879291821996024,0.096069408600224,0.0917639925886607,0.0995494917315463,0.0899688645218995,0.0691610976012718,0.0501946163173393
1,0.0861284010797079,0.0882420049295027,-0.0984972186230861,-0.0968621447765009,0.0940380629982873,0.0879529877408475,0.0960207779634827,0.09174562882242,0.0995258991826744,0.089886252763161,0.0694117248484498,0.0494219857302398
1,0.0965765079464205,0.124664760388294,10.706302162419,1.19617747409688,-0.28769748035113,-0.109658491721333,2.88938883198952,0.057346746402617,0.02428096770071,0.02440850641819,-0.0046162038157803,0.53527448770558
1,0.085569064267187,0.0894095088539055,-0.0953642644287173,-0.100744464952439,0.0999052342844308,0.101896897619755,0.131018913991,0.133976742975405,0.158469447210044,-11.5885852253483,-0.247533897016981,-0.121903522162346
1,0.0861289169587417,0.0882434084413973,-0.09850982339843,-0.0968767039104221,0.094046935814314,0.0816969215562377,0.0958344159561596,0.0915799945229329,0.0993399192256492,0.089570345235961,0.0691314340298673,0.049202267952253
1,-11.5971474449628,-0.0518180739533979,0.0123067987852335,0.011418763235219,-0.00841643507059198,-0.00370749313016388,-0.00261855276579533,-0.00202349638926358,-0.00196103124564138,-0.000389476636528118,-0.000744026304266386,-0.000637346893270543
1,0.086128393631332,0.0882419878274583,-0.0984971942807526,-0.0968620859933431,0.0940379794742686,0.0879527734703255,0.0960203868089057,0.0917451274409583,0.099525353083952,0.0898842882261938,0.0694107427215938,0.0494198278800336
1,0.0861299764745946,0.0882468359626914,-0.0978637181775134,-0.0967961730303863,0.0940293932851967,0.0879740058604189,0.0959388451645248,0.0918121283953057,0.0996223945399862,0.0762667814720373,0.0691193455444369,0.049003501482996
1,0.0861295030332509,0.088245071143257,-0.09850875822396,-0.0968745110580866,0.0940534810766448,0.0879860830951719,0.0960854333158838,0.0918253564003357,0.0996284756988933,0.0901477778645975,0.0696727367537879,0.0496191018676261
1,0.0861328190898378,0.0882555772041187,-0.0979384505049622,-0.096835809482699,0.0940743358866412,0.0880608632926958,0.0971326682227594,0.0920827527888219,0.099947386207118,0.086928610425725,0.0711680872904196,0.0487272843993752
1,0.0861270199742291,0.0882381757000892,-0.0984807005169666,-0.0968466152693049,0.0940173430385321,0.0879132365939925,0.0959681217283275,0.0916545149002832,0.0994178124996186,0.0897846899554687,0.0704394015260633,0.0456591838476178
1,0.0861879937254437,0.0879616128082147,-0.0989501263528804,-0.0975234937592589,0.0949166533259533,0.0903336575307447,0.00701423146726619,0.0919018396252079,0.10182042982897,0.115840899377052,0.190721321832274,1.91143129294174
1,0.0861590826657313,0.0883243546510408,-0.0983294163524605,-0.0971524111576745,0.0944644757449836,0.0889418882234043,0.0986952516501351,0.0945377256743801,0.103285591741069,0.106800834737982,0.14552632018104,-0.146676965537225
1,0.085938347863079,0.0883595574823645,-0.0942286219391563,-0.0967733016582634,0.0944718506856271,0.0893424917439347,0.0671813882339028,0.0934313813896217,0.102473928337149,-0.135987294807787,0.0712319769195441,0.0102366669863469
1,0.138412030809635,-11.5953352808959,0.0257380967972332,0.0361358795511978,-0.0258740919067735,-0.0056568626871562,0.0909374823662753,-0.00106165302952903,-0.00181154000912845,-0.00111833940615156,-0.00204829507155831,-0.0244477492489608
1,0.0861283480626807,0.0882419791786502,-0.0984971731341623,-0.0968620630515364,0.0940379561486,0.0879527266773186,0.0960202599517191,0.0917449829706989,0.0995251534645415,0.0898845916089494,0.0694096681871174,0.0494210423917096
1,0.0861720674187688,0.0883644797697299,-0.0989430845380545,-0.097364458795577,0.0946801775711295,0.0893970791122683,0.0993047526469866,0.0957493124818432,0.104971382021984,-0.101665907587212,0.144358674596981,-0.158431811666459
1,0.100982389999614,0.134201460745447,11.4834665439864,1.26622497866203,-0.288390406098057,-0.0679958874657472,0.649398414437565,-0.0010841597532342,-0.00674213618065399,-0.00219951856975285,-0.00137368713197314,0.0387795592074076
1,0.0878385894540956,0.0981005838077582,2.84123269570795,0.254201173523239,-0.00905885343000888,0.0363501842555745,0.891988588857693,0.0901795080566211,0.0887572114297269,-0.00655084241183197,0.163823863540201,-0.0548142338489209
1,0.0861273430049148,0.0882390659926775,-0.0984855988166097,-0.0968502276349308,0.0940230821649832,0.0879212551344761,0.095959788847552,0.091669460126563,0.0994280948865615,0.0896296433811078,0.0692295684577815,0.0489802966634632
1,0.0861287251832202,0.0882429051998387,-0.098500543346735,-0.0968657768278794,0.09404266103693,0.0879628122683272,0.0960402166198001,0.0917697373225302,0.0995571916216015,0.0899847651564044,0.0696710919908146,0.0487857380744682
1,0.0861283922019502,0.0882419784064285,-0.0984971677573769,-0.0968620558407469,0.0940379466715784,0.087952703894453,0.0960202304321512,0.0917450092457376,0.0995250759016708,0.089885164824036,0.06940947544508,0.0494209177611737
1,0.0852926591075124,0.0882537543139858,-0.0985626099197875,-0.0970103541779878,0.0941989846531895,0.088386808068594,0.0969144674521915,0.0928157160980941,0.100907657099299,0.0896134489926887,0.0729111371390195,0.0520384515206899
1,0.137797002188826,-11.5943686648502,0.034361772926865,0.0391912350886462,-0.0277925417914771,0.0434929598564703,0.133066948862209,-0.0012351057760052,-0.00274858313721845,-0.00479578196704349,-0.00993565573596502,-0.199716904295733
1,0.0861327817072808,0.0882555457026877,-0.0968435943407745,-0.0966921620188877,0.0940185307603758,0.0880093833706566,0.0967478986710056,0.0919776673013591,0.0998293743027564,0.0915329256252612,0.0787568539393106,0.0169998611595824
1,0.0861552142133181,0.087635586436324,-0.0987442864666306,-0.0971239126000368,0.0943715021299591,0.0886753443738826,0.0974727362921787,0.0935178499784811,0.101817466703841,0.0955409576369375,0.0760329310187539,0.0588999306902856
1,0.0861307453287066,0.0882463557318918,-0.0985218488335622,-0.0968884101094113,0.094071238708285,0.0880144972521439,0.0961593979535477,0.0919174556570431,0.0997478143286507,0.0904693803937208,0.0700176874115159,0.0499720150648757
1,0.0861460469415164,0.088285504556491,-0.0986902801754831,-0.0970688066244518,0.0942996465341106,0.0884829221566591,0.0968150851270907,0.0931342344233003,0.101340545578249,0.0953920457094609,0.076133039377531,0.0966306081731356
1,0.0861297122650552,0.0882456578655235,-0.0985066765401074,-0.0968763099303298,0.0940564345998553,0.0879922225412125,0.0960985762304012,0.0918405068765783,0.0996481684242444,0.0902037250985065,0.0698306861545972,0.0492327678862762
1,0.086137584599163,0.0882700241700171,-0.0953987056273775,-0.0965545480960475,0.0939936592880094,0.088075665494486,0.0990771003938017,0.0922871179699645,0.10021430533193,0.0911386973375538,0.0769630571407409,0.0327988046489725
1,0.0861284148514653,0.088242048986072,-0.0984974445970777,-0.0968623537545832,0.0940383233298193,0.0879535246097871,0.0960214627083301,0.0917468664749891,0.0995275516051122,0.0898919274127892,0.069405889452421,0.0494446900305851
1,0.0861283932767568,0.0882419829976695,-0.0984971826616873,-0.0968620740655995,0.0940379583181869,0.0879527559807258,0.096020316782605,0.0917450664250493,0.0995252173591376,0.089885593698498,0.069410090862381,0.0494209886550357
1,0.0861295975402852,0.0882453346066693,-0.0985098698746675,-0.0968756131017753,0.0940550831760864,0.0879893022878121,0.0960923510099535,0.0918345639638203,0.0996412482205289,0.0902450410746997,0.0703378362231673,0.0471890056825637
1,0.0861283914641638,0.088241977635477,-0.098497165971667,-0.0968620540084568,0.0940379420618753,0.0879527144021588,0.0960202229279802,0.0917449418612362,0.0995250632865785,0.0898851643637697,0.0694095398376116,0.0494209969656955
1,-11.597106680395,-0.0518404522508129,0.0126977603737516,0.0114865935278151,-0.00851667539313221,-0.00372495114239329,-0.00254791741924969,-0.00205465475915663,-0.0019970751114139,-0.000638017198493654,-0.000569329669000075,-0.000851291009868649
1,0.0861299249583501,0.0882469292713343,-0.0981405609030624,-0.0968390902832679,0.0940525851033975,0.0880314374901783,0.0912013033229602,0.0916277104515013,0.0994859862487276,0.0900598469014589,0.0694583538709825,0.0457014349971299
1,0.0860748711671322,0.0884466931941855,-0.0990173301575456,-0.0976842216046682,0.0951213112308602,0.0904555165156571,0.0994298296227416,0.0988057425169828,0.109315879664824,0.134844294381755,0.56661638828655,-1.77098055423908
1,0.0736218725760437,0.0863033454519795,-0.0974428827454527,-0.0967114287324991,0.0939709599217282,0.0877912715500339,0.088687847287127,0.091949744546266,0.0999988365052749,0.0934010870696408,0.0762027518575297,0.211959504825952
1,0.0861295031728245,0.0882450710655442,-0.0985088445662966,-0.0968745186057014,0.0940536737760416,0.0879860761563049,0.0960853598086799,0.0918253474043784,0.0996284647694315,0.0901479376381042,0.0696725909865514,0.0496189051578584
