"Label","1-hexadecanol","1-monostearin","1,2,4-benzenetriol","1,5-anhydroglucitol","2-aminoadipic acid","2-hydroxybutanoic acid","2-hydroxyglutaric acid","2-hydroxyvaleric acid","2-ketoadipic acid","2-ketoglucose dimethylacetal NIST","2-oxogluconic acid NIST","3-hydroxybutanoic acid ","3-phosphoglycerate","4-hydroxybenzoate","5'-deoxy-5'-methylthioadenosine","abietic acid","adenine","adenosine","adenosine-5-monophosphate","adipic acid","alanine","alpha ketoglutaric acid","aminomalonate","arabinose","arachidic acid","arachidonic acid","arachidonic acid isomer","arginine + ornithine","asparagine","aspartic acid","azelaic acid","behenic acid","benzoic acid","benzylalcohol","beta-alanine","capric acid","cholesterol","citric acid","citrulline","conduritol-beta-epoxide","creatinine","cysteine","cysteine-glycine","cystine","cytidine-5'-diphosphate","cytidine-5-monophosphate NIST","dehydroascorbate","dihydroabietic acid","dodecanol","elaidic acid","erythronic acid lactone","ethanolamine","FAD","fructose","fucose 1 + rhamnose 2","fumaric acid","gluconic acid","glucose","glucose-6-phosphate","glucuronic acid","glutamic acid","glutamine","glutathione","glyceric acid","glycerol","glycerol-alpha-phosphate","glycerol-beta-phosphate","glycine","glycolic acid","guanine","guanosine","heptadecanoic acid","homoserine","hydroxycarbamate NIST","hydroxylamine","hypoxanthine","icosenoic acid","idonic acid NIST","inosine","inosine 5'-monophosphate","inositol-4-monophosphate","inositol allo-","inositol myo-","inulobiose","isoleucine","isothreonic acid","lactic acid","lauric acid","leucine","levoglucosan","lignoceric acid","linoleic acid","lysine","lyxitol","malate","maltose","maltotriose","mannitol","methanolphosphate","methionine","monopalmitin-1-glyceride","myristic acid","N-acetyl-D-mannosamine","N-acetylaspartate","N-methylalanine","nicotinamide","O-acetylserine","octadecanol","oleic acid","ornithine","oxalic acid","oxoproline","p-hydroquinone","palmitic acid","palmitic acid butyl ester NIST","palmitoleic acid","pantothenic acid","pelargonic acid","pentadecanoic acid","phenylalanine","phosphoethanolamine","phosphogluconic acid","phosphoric acid","phthalic acid","pimaric acid NIST","proline","propane-1,3-diol NIST","pseudo uridine","putrescine","pyrazine 2,5-dihydroxy  NIST","pyrogallol","pyrophosphate","pyruvate","ribonic acid","ribose","ribose-5-phosphate","ribulose-5-phosphate","salicylic acid","serine","sorbitol","spermidine","stearic acid","succinic acid","sucrose","taurine","threitol","threonic acid","threonine","tocopherol alpha","tocopherol beta NIST","tocopherol gamma-","trans-4-hydroxyproline","trehalose","tryptophan","tyrosine","uracil","urea","uric acid","uridine","uridine-5'-monophosphate","valine","xanthine"
1,10.624196,8.973616,12.040543,12.710824,11.069597,15.555348,12.130356,14.902956,12.248103,6.622344,8.217154,16.613944,11.887333,8.675694,8.833399,7.345409,10.283488,12.235844,12.833666,11.656823,18.418942,8.724841,11.839256,10.996669,12.602758,13.127857,13.067331,14.947634,15.153832,17.817535,9.586072,10.483729,14.839422,12.646839,12.129922,11.696962,19.258626,14.808238,11.807559,15.054714,17.236178,13.207718,8.404063,8.619872,13.983928,14.906416,8.708644,10.407651,10.929373,11.423333,11.047689,19.187021,9.847205,10.678072,12.718066,14.303221,9.702815,16.007468,10.834466,9.375034,18.566991,15.305699,11.802935,15.072369,16.986464,16.148723,9.933362,19.950157,12.079978,12.67926,13.025327,12.819864,8.959997,9.39686,14.928749,15.957612,11.23342,8.574627,16.933299,10.19822,13.226326,8.525277,19.153175,10.337907,17.187727,11.486785,12.95277,13.998633,17.801823,11.380157,10.122518,11.055487,15.801282,10.624812,15.066565,12.977363,14.054686,11.847205,14.053942,14.403884,9.566946,12.119895,8.284269,12.656521,15.602445,14.62989,10.816764,10.080877,12.937959,13.688138,18.788423,20.059543,9.16044,15.235869,8.942295,10.495915,12.91558,16.309492,11.7363,16.521246,17.830641,10.627276,19.775646,12.226935,8.666139,17.055687,13.82591,10.635868,13.060168,14.481347,11.208953,11.465943,10.932366,14.460512,8.989026,10.121644,7.622344,9.139879,17.735261,9.970709,10.067331,18.533318,14.534864,9.327337,18.378152,8.922368,15.334565,16.940663,18.340399,13.572471,14.671335,10.652293,11.285829,14.660474,17.401996,14.981402,18.936409,13.721746,11.600251,8.26541,17.667323,8.965849
1,10.54414,9.37937,11.691289,14.18806,10.903087,14.665183,11.406716,14.759978,12.306306,6.332302,7.537771,15.53285,11.151177,9.633471,10.179071,8.723216,11.20744,13.026926,13.279715,12.42344,18.713456,8.386477,12.95883,10.667419,12.001838,13.163512,13.040083,14.751015,13.474148,17.358006,8.633471,11.274577,15.045846,12.913733,11.904325,11.695945,18.685809,14.826361,12.061333,15.771284,16.845919,13.104128,7.241154,8.76744,14.498234,15.731176,12.327001,11.098594,10.793071,9.494025,11.757539,19.306014,8.815624,10.911733,11.768461,14.038886,8.302554,14.638363,10.976747,8.751015,18.175061,15.65225,10.489906,13.564649,16.918548,17.513834,10.970848,21.052134,12.335289,12.621662,12.254568,13.043881,9.737183,8.958383,15.08224,16.17324,11.714418,8.591036,16.053558,10.909268,13.642033,9.550482,18.674799,9.337812,16.950575,12.264004,12.767781,14.656804,17.435201,11.574406,10.983207,9.577127,16.169238,11.043459,14.44615,13.192692,13.592957,11.133862,14.053331,13.912733,10.041772,12.384925,7.892518,14.665411,15.687743,14.313141,9.924606,9.746879,12.235507,13.318782,18.561004,19.743449,9.696302,15.346778,9.600235,11.086644,10.890644,15.94626,11.720055,15.836452,16.491027,13.810514,20.290829,12.563082,9.041772,17.250769,14.137749,10.743424,13.407262,14.162154,10.892518,11.960171,10.230332,12.485156,8.421495,9.628984,7.083914,10.064106,17.283482,12.965519,11.424088,18.805174,14.51084,10.56856,16.796816,9.97498,13.992843,16.963581,14.89614,10.739266,10.795743,11.00415,11.229838,14.57635,16.459993,15.846211,19.013737,13.966779,11.052424,8.864797,17.681205,9.103454
1,11.140545,10.397855,12.451938,14.289492,10.363396,14.051927,11.246848,15.803383,13.294554,7.187954,8.675748,14.69082,11.274441,9.663874,8.314866,8.417436,9.983415,11.748528,11.588931,13.115153,17.387993,8.710795,10.569969,9.794859,12.980726,13.2984,13.072282,14.314273,15.021426,16.634134,10.139473,11.178596,16.13333,13.802664,12.323855,12.374822,18.898063,15.181852,11.270531,15.107434,15.834171,11.636794,7.944683,8.669823,14.21935,12.377551,9.995309,10.958115,10.953245,8.934835,14.869132,20.302429,7.627653,11.068065,11.732985,12.139473,11.942841,16.894738,9.115698,8.633754,17.478277,16.371033,9.039631,14.499272,17.693104,14.446967,9.044218,19.833902,13.082632,10.616916,12.453663,13.613061,8.066939,9.797578,16.267898,14.396735,11.462687,8.693378,16.595319,8.848298,12.835123,11.016473,19.223764,9.789405,15.899196,11.674269,13.850919,14.980726,16.600536,11.841067,11.343993,10.311064,15.438443,10.02346,13.17703,11.553975,12.645877,12.287075,13.114062,12.771188,10.066939,12.54105,7.843043,11.490685,15.413895,12.869778,9.736532,10.552365,12.16128,11.307253,18.016227,18.996359,9.747825,15.371404,9.428005,11.121136,11.606097,16.470297,12.59754,15.017859,15.107571,13.14108,21.562691,13.299599,9.587361,16.618503,15.109966,10.401435,14.444908,12.416552,11.770842,9.509882,10.14589,11.383446,8.424491,10.23285,7.539426,9.767378,16.447048,12.413895,11.428882,18.866377,13.006812,10.051072,16.317977,9.845673,14.514022,16.410929,14.669545,9.907402,10.619992,10.863952,9.687525,13.405229,15.893209,13.813957,19.218558,12.018223,10.343063,7.964179,16.969653,8.291905
1,10.221048,9.823135,11.989114,11.414232,11.06185,14.578705,11.672235,14.030324,12.045831,6.462388,9.436657,14.966093,9.584575,8.691012,8.970022,8.784316,11.218354,12.154113,14.492748,12.355367,19.212782,8.584575,12.482287,10.044919,12.823667,13.536502,13.472032,13.906252,14.173368,17.075107,9.28218,10.834439,14.958323,12.8521,11.309271,11.60452,18.607088,15.723865,11.819229,14.616643,17.734617,12.074418,7.250883,10.692566,13.212951,15.043816,10.650015,11.390016,11.164508,9.252991,11.855052,19.434517,8.807446,11.414232,12.316091,14.272797,9.630693,18.518796,13.891023,9.364412,17.673243,16.624626,10.427356,14.243085,16.661589,16.105679,9.881518,20.885817,12.611724,11.987216,11.093951,13.215385,9.284242,9.344784,15.478408,15.318231,12.203718,7.519532,15.649015,13.311927,13.544698,9.391452,18.792563,9.689457,17.027153,13.473389,11.89474,14.355613,17.123302,11.374612,10.783587,10.395273,15.208647,10.862318,15.090198,12.8764,13.667996,13.508106,14.610286,12.548993,10.237108,12.219971,8.340826,11.598731,15.049777,14.12096,9.15946,9.984048,12.618075,12.161145,18.369688,19.801883,9.085696,15.439436,8.724815,10.690234,11.735406,16.033527,12.123338,16.310078,18.205411,13.789316,19.480164,12.560951,9.2739,16.67189,14.218691,11.296555,13.377875,13.817894,10.984048,10.105661,11.51383,12.905834,9.231775,9.711082,8.816025,9.807446,17.302259,11.7865,10.058238,19.002308,13.29847,10.505456,16.701974,9.523029,14.274808,16.949223,13.592815,9.950674,12.044007,10.910514,11.126503,14.480883,17.257123,14.674055,19.63127,13.529564,9.834439,8.216735,17.486919,8.591254
1,11.427764,10.165337,12.018452,14.906123,9.799641,14.03458,12.12906,15.45875,12.947315,6.939702,7.31734,14.946343,11.626975,9.850375,7.725805,8.095676,10.501765,12.764799,14.155742,13.025995,18.457174,11.286966,12.977887,10.806665,12.875088,13.195233,13.109154,13.821768,14.668159,17.251478,10.285291,10.735653,15.340347,13.539381,11.588548,12.255654,19.433109,15.018494,11.379378,14.732531,17.355145,14.903076,7.665263,8.406345,14.823645,15.244705,10.719202,10.767201,11.227724,9.896462,15.153142,19.468151,9.100765,14.387794,12.155589,13.887196,8.497912,15.190355,10.115925,9.31734,18.077334,14.916261,10.702562,14.392989,17.093923,16.971423,10.418623,20.950621,12.131238,12.420151,12.328499,13.19939,9.254798,9.62521,15.480387,16.116985,11.108365,8.454843,16.355378,11.865029,13.834616,10.560196,18.041068,10.429787,16.640483,12.989594,14.464992,14.259357,16.914997,11.858284,10.860161,9.387729,14.888346,11.242764,14.618351,12.761991,13.583559,13.054961,15.019208,13.651132,10.455837,12.449119,8.881755,12.14977,14.705905,14.48605,11.768001,11.558348,12.282495,12.147005,18.796425,20.196498,9.428776,15.583871,9.785489,10.475559,9.567567,16.489737,11.367815,15.461071,17.93932,14.097507,19.200946,12.637518,9.130927,16.819346,14.38851,10.609229,13.284732,13.989251,11.125943,11.387729,11.739736,13.432439,10.663545,9.872859,8.995412,9.761589,17.514378,13.727965,10.223648,19.192999,14.759982,10.287524,17.026131,9.966433,14.863439,16.517637,12.091528,10.130927,9.428776,10.366759,11.077077,14.439737,16.632942,15.728607,19.309092,12.539732,10.102034,7.893532,17.153046,7.678938
1,10.894605,9.824391,11.845453,13.31731,8.693147,13.925893,11.041503,15.72376,13.24954,6.913806,8.167563,14.761526,13.96135,9.179151,10.982378,11.528516,11.099063,12.662515,12.721904,13.026947,18.016413,7.752525,11.512574,12.074453,13.047047,13.505257,13.405505,14.875423,14.769813,17.055876,10.621696,11.785119,15.326742,13.627523,12.813047,11.834503,19.222596,14.555511,11.848178,13.90816,16.34695,11.927612,8.652158,9.998001,14.236254,13.713088,8.910334,13.934572,11.403808,10.835418,14.601384,20.091637,8.413039,12.397312,11.291517,12.326457,8.998001,16.000172,13.197073,8.964911,16.907439,15.807254,10.276762,13.431778,17.13573,16.277414,10.519428,20.272477,12.548198,11.124009,12.504537,13.299669,9.828076,10.014266,16.09228,15.403731,12.217587,6.857223,16.4681,7.257761,13.527808,10.213366,17.980031,9.573116,16.24002,12.353877,13.013255,15.064823,16.275434,11.758331,11.430112,10.510283,16.044005,9.807691,12.926108,11.078326,12.079486,10.467214,13.428899,13.037331,10.177707,12.473698,7.941287,16.268246,14.562095,12.741332,10.072901,10.368185,12.636745,12.6299,17.620103,18.981858,9.528516,15.686628,9.616378,12.390163,12.339748,16.348835,12.104391,15.568236,18.222616,12.628052,21.434718,12.342649,10.528516,16.146389,14.87698,10.36945,14.913644,13.287675,10.854515,10.176262,9.350358,12.221095,9.287508,9.210546,8.155881,10.387044,17.408594,12.218991,10.747669,19.212422,13.62289,10.87247,16.837062,9.342649,13.391097,16.375718,12.730298,9.068235,9.45654,10.449381,11.182753,13.783934,16.334394,14.385872,18.866736,12.574762,11.734476,7.906853,16.463813,9.007782
1,10.377388,9.777486,11.201424,13.478602,9.096555,13.757014,13.76618,14.590598,12.702213,5.988691,6.2892,12.748071,11.88287,9.082393,10.949241,8.352526,11.682984,11.587194,12.771568,12.530134,19.412354,9.972464,12.667356,10.826634,12.622489,13.484756,13.420067,15.651631,14.423012,18.529558,9.730583,11.016422,15.095867,12.836951,14.075986,11.136512,18.568126,14.198862,11.900382,14.682104,16.400558,11.181217,7.618507,8.232616,13.422792,12.44933,8.457754,11.059984,11.555826,9.37012,11.353632,19.39338,9.972464,11.225787,12.283988,13.313842,8.934535,11.799296,8.654849,9.450881,17.394935,14.052171,10.774186,13.778585,16.801957,15.084782,9.364279,20.976336,12.360616,12.156505,12.559505,13.191665,9.602471,9.8451,15.331023,16.177488,11.984175,9.540369,16.606158,10.692048,13.130072,8.956054,18.80522,11.191562,17.873167,12.489292,18.802862,13.977555,17.376124,10.99768,10.108833,9.8451,16.357025,10.189499,14.226995,12.308529,11.667949,12.148456,12.958842,13.942213,9.834577,12.107085,6.685622,14.007491,14.401829,13.70431,9.859704,10.792244,12.053192,13.109706,17.221774,19.283661,9.069887,15.186916,8.514232,11.883381,11.836951,16.048505,11.827165,16.321599,18.880478,13.350588,19.584686,12.396115,8.701923,17.124434,14.041573,12.093248,13.359149,12.545701,10.161987,9.599987,12.115803,12.670761,9.43146,9.871076,8.261185,9.68445,17.666336,10.855547,10.470044,18.726674,14.27934,12.029399,14.86524,9.242202,14.256611,17.807517,11.504971,7.219735,9.183707,12.05795,11.099634,14.905984,17.277678,16.193391,19.133968,13.63876,10.306817,7.628289,17.674546,10.277593
1,10.946807,10.229566,11.794331,13.428124,10.523518,14.713217,11.840415,16.830431,13.310181,6.486524,8.852732,14.586059,12.679169,9.737407,8.185522,8.333479,10.66682,12.347087,13.388723,13.019828,17.746389,9.199877,11.375188,11.114555,12.94105,12.5704,12.5704,13.55708,14.949623,16.7499,10.147515,11.374555,15.383466,13.65019,12.26379,11.551774,18.872246,14.424003,11.086243,14.676413,15.697179,11.548973,8.443739,9.635479,14.060712,11.743789,9.994524,12.154165,11.755499,9.208422,14.338678,19.833974,8.389662,11.242798,13.147145,12.757441,11.641276,15.197688,12.021446,8.555128,17.895501,15.860858,12.733712,13.274172,18.456723,16.479848,10.051044,20.241143,12.831915,11.625411,12.292875,13.472107,8.230965,10.878841,16.469425,15.398869,11.435877,7.594777,16.549218,9.575088,12.742809,10.106958,18.83096,10.93827,16.593775,11.368214,17.615154,14.416493,16.536054,11.773846,10.786743,9.132627,15.479333,10.244877,13.513353,13.561256,14.375899,10.6142,12.883518,13.121735,10.518945,12.290864,7.620617,15.214091,14.4912,13.012324,9.176839,10.477125,11.959518,11.432234,17.688536,19.723299,11.073047,15.500943,8.997814,13.418949,11.066011,15.883768,12.031513,15.950207,17.93728,12.952117,21.368719,12.646002,10.194152,15.765365,15.170612,9.892163,13.987198,13.646395,10.60128,9.328262,8.607755,11.912789,8.514358,9.815927,7.448556,10.350308,17.20116,11.251783,10.534887,19.093935,13.588107,10.751119,16.469277,9.043104,13.630719,16.335817,13.856475,9.847271,11.949358,11.031915,11.793384,13.72232,16.735745,14.556523,16.363519,12.94702,10.609906,7.849094,16.593129,8.2912
1,10.690492,9.506926,11.832069,13.470836,8.886675,14.322494,12.757204,16.126553,12.661073,6.522927,6.905784,14.281542,12.776797,9.945898,10.107889,9.135904,11.066034,13.438396,12.692459,12.811227,18.048534,6.969442,13.153283,12.138502,12.752122,14.047564,13.956328,13.981313,13.350223,16.811408,10.07932,10.839186,15.462621,13.0739,11.682204,11.810141,19.510689,14.609557,11.5216,13.441439,15.696187,12.448321,7.163384,8.992608,13.302099,14.82209,8.247106,11.78013,10.345357,9.439216,12.591968,19.38066,8.644917,11.579697,11.546165,12.865916,9.410834,14.620701,12.335576,9.076914,17.598249,15.092671,10.082922,12.721059,18.683957,15.715026,9.754383,21.25352,12.521158,10.999613,12.284869,12.929319,9.199229,9.522927,15.27575,15.261847,10.728552,8.225541,16.352292,9.203648,13.418814,7.872869,18.044388,9.223366,16.555243,12.023241,11.559585,15.007335,16.713042,12.172711,11.198123,10.757392,15.610987,10.49706,13.731041,13.568178,14.412684,13.072541,13.658762,13.015879,10.092484,12.509828,7.984928,16.335246,14.280954,13.647555,10.716235,10.673869,12.810865,12.079921,16.57906,19.176481,10.421306,15.360586,11.37112,11.869049,10.895578,16.128642,11.401248,15.683292,16.22425,13.641155,21.118173,12.38966,10.199229,17.025671,14.30769,10.776797,13.805243,13.645019,10.836343,9.949849,9.839186,10.577571,9.199229,9.301712,7.03041,10.020426,16.451314,11.631861,10.546599,18.717883,14.386323,9.53174,16.016782,9.90035,14.3983,16.05763,16.741371,12.333813,13.811137,11.647758,12.195075,14.021287,16.311853,14.426159,18.177716,12.555053,9.549206,7.856126,16.935413,9.452272
1,10.12671,9.469747,11.231822,14.226536,10.549487,14.488967,14.978065,14.459924,12.283207,5.836254,7.547169,15.378492,13.417812,9.174791,7.729923,9.235065,9.824819,12.370997,12.860373,12.161974,18.29629,8.487986,12.588749,10.205978,12.519803,13.122629,12.96673,15.042652,14.620166,17.158817,10.149805,10.846657,15.082182,12.613605,12.104421,11.615956,19.28746,13.836491,11.872804,15.552704,16.198175,15.067273,6.959885,9.57246,14.979543,14.711155,11.024205,11.837677,10.530255,10.530255,13.917394,19.030168,8.935283,10.771714,12.216772,13.927174,9.299822,15.674347,11.229295,9.310793,18.141947,14.250194,9.90121,13.620786,18.635112,16.80392,10.181531,20.365114,12.450344,12.450034,13.026807,12.920363,8.39052,9.173289,14.731008,15.7876,12.119903,7.721726,17.025871,11.454987,13.264724,9.925502,18.663923,10.416146,16.5487,10.916553,18.13289,13.963203,17.057116,11.800215,10.516105,11.105602,15.858432,10.341878,14.624706,13.189355,14.076167,11.959885,14.480186,14.100573,9.906643,12.432405,6.504803,12.552956,14.604438,14.232859,10.391166,9.984075,13.330215,13.738772,18.696392,20.129109,9.32439,15.283359,9.006179,12.119513,10.104815,15.654685,11.660057,16.014185,17.033865,10.836254,20.528079,12.436324,9.176292,16.91766,13.74782,10.474023,13.271848,13.591493,10.376229,9.783083,11.276227,12.564461,9.498819,10.146747,7.758252,9.443818,17.613821,12.42627,9.638175,18.502707,13.612912,10.319646,17.847776,9.722753,15.587305,16.615524,11.875577,8.044476,9.222048,10.032927,11.413285,14.062692,16.990166,14.891993,18.964549,12.396486,11.131745,8.280419,17.15734,10.219867
1,10.562525,10.01538,11.730567,12.937639,12.285072,14.034619,12.207129,15.571104,12.870664,6.682997,7.545494,14.526833,12.685045,9.053922,7.530994,10.361069,10.512662,13.07344,11.402977,12.427158,17.79434,8.850005,12.076563,9.985117,13.139296,14.381986,14.336135,15.182046,13.87363,16.780084,10.231434,11.48707,15.025031,13.215229,11.906209,11.964021,19.073862,14.294022,12.153416,14.804437,16.456676,13.225537,7.832375,10.132859,14.747177,13.524719,8.805519,13.120352,10.937124,9.932305,15.321598,19.854222,9.230312,10.969072,11.155485,13.544479,10.480953,15.83954,11.84635,9.622737,17.757686,15.926907,10.589013,13.396868,17.25148,16.902111,10.217919,20.443002,12.588357,12.39324,13.266456,13.207699,8.401483,9.705768,15.388787,15.612659,11.18935,7.622737,16.983953,9.73136,12.865978,9.281016,19.043844,13.139893,16.826879,11.694834,14.284126,14.22011,17.788489,12.088061,10.894576,11.247043,16.686298,12.129855,14.159467,13.903573,14.476172,12.369243,13.147933,14.317115,10.31949,12.351818,7.545494,12.548196,14.916007,14.152232,10.492225,10.228067,12.727987,13.735615,17.601589,19.831133,9.558062,15.464267,11.632108,11.132859,10.903046,16.475521,12.003941,16.794014,16.765158,10.992412,20.756264,12.530994,10.22018,16.921022,14.388724,10.540978,13.773543,12.923138,10.712209,9.905858,11.840114,12.826264,7.978453,9.978453,8.191656,9.554482,17.567376,14.753728,12.471018,19.101578,14.533269,11.612013,17.052357,9.520023,13.52243,16.937854,12.455027,8.796455,9.914262,11.529627,12.245378,14.370134,17.637075,14.125262,18.527289,13.355551,12.007546,7.352849,17.412309,10.540978
1,10.143228,9.631677,11.3888,13.423734,10.287562,14.552812,14.744329,13.338812,13.21664,5.927879,8.007606,15.480024,11.459496,9.303445,9.54348,10.495431,9.999828,13.413403,12.681349,12.363265,17.614392,8.54882,11.672203,9.536329,13.099776,13.237734,13.063238,14.647682,13.458669,16.891639,9.651669,11.095373,15.354493,13.409984,12.702266,11.410473,18.869426,15.137516,11.442383,14.793893,17.263227,12.288094,8.728974,8.379339,13.496238,12.429173,9.10023,12.777165,10.724262,10.129037,14.559441,19.60919,7.249807,10.772988,11.617771,12.47009,9.926512,16.274795,9.505536,9.073309,17.652451,16.182442,10.782086,13.453103,16.914356,16.210353,10.034501,20.297561,12.286763,10.190685,12.374085,12.816991,8.970947,10.190685,15.751511,15.00805,9.466567,8.13615,16.38157,8.84638,12.805511,10.578713,18.857613,10.361243,16.710765,11.705657,18.306165,14.188192,16.7277,11.631677,10.273653,9.808297,15.726007,11.288626,13.398198,12.342404,12.892613,11.991355,13.28663,13.087444,9.604584,12.454526,7.710033,11.6165,14.624951,12.37809,9.171197,10.105072,12.297112,12.577842,17.897227,19.525778,9.606292,15.271132,9.468447,11.268808,11.949574,16.004026,11.948227,15.339646,17.233198,13.012284,21.153734,12.309749,9.958964,16.771871,14.634715,11.409494,13.964968,12.917079,10.626636,9.436153,10.528242,11.763833,8.569985,9.973597,7.053409,10.131412,16.777923,12.074235,11.578278,18.73441,14.295922,10.870748,16.737634,10.106279,13.903249,16.26997,12.199766,8.738353,8.587388,11.250353,10.557677,14.518522,16.455977,13.873588,19.910223,13.340994,11.21664,7.326428,17.207577,10.130225
1,8.576993,10.240173,11.570336,14.872212,10.245325,14.27523,12.068755,15.038976,12.455265,6.505786,7.589202,13.962776,10.420669,9.595268,8.174164,11.934046,10.493929,10.87834,13.565066,12.762275,16.896415,8.380255,11.805212,9.782353,13.266862,13.46109,13.363322,14.280494,13.759239,17.141731,9.778804,11.803466,15.308994,13.500813,12.194286,11.834568,19.074078,14.275309,11.384931,16.543251,16.470745,12.443545,7.901371,9.455543,13.609198,12.969115,8.2115,14.336565,11.349483,10.741002,12.305761,19.775765,8.64485,10.979975,13.333998,13.386827,8.216756,14.062839,9.322922,8.983833,17.771073,15.998807,11.162636,12.750319,17.027994,15.73323,10.279631,20.536498,12.55122,12.277747,12.187944,13.799531,7.989985,9.442143,15.770982,15.855909,11.151701,9.658433,15.967046,10.635069,13.060192,9.844787,19.278098,9.510073,16.307205,13.038281,14.340332,13.98893,16.757465,12.206886,11.316204,10.212816,15.461712,10.641922,14.233787,12.852616,13.350678,11.341084,13.09931,13.509939,10.459982,12.323226,8.288394,12.673323,14.586096,13.484837,9.777026,10.080695,13.021673,12.597788,17.975046,19.893346,9.66229,15.811739,8.949519,10.77168,11.97688,16.132168,12.019983,15.727143,18.018967,11.47815,21.052084,13.497173,10.793828,16.956825,14.685636,10.121897,13.93952,13.543267,10.732771,11.563133,11.925646,11.705925,8.841389,9.524979,8.168751,10.394239,17.381252,11.905852,10.492847,19.395405,14.223462,11.982677,16.911016,9.10499,14.487693,16.658312,15.727344,10.849024,13.184763,12.049002,11.018855,13.703236,16.48131,14.316357,17.875071,12.377031,10.368497,7.581074,16.727689,8.705925
1,10.313927,10.043047,11.434662,12.32792,10.167348,13.564298,12.535097,14.877023,12.785534,6.795857,8.164639,13.536669,12.137608,9.354909,9.254015,8.510236,10.338175,11.610198,14.046178,12.591408,17.787083,8.394758,11.813692,9.677312,12.816068,13.347164,13.209361,14.460779,13.341177,16.59572,10.067909,11.016998,15.214078,13.330943,11.743714,11.769352,18.70843,14.821615,11.531421,14.379213,16.581984,11.92594,9.587115,10.9981,12.110061,12.13415,8.738713,11.292371,10.712055,10.190174,14.767568,19.709964,7.753212,10.92554,11.42394,12.673744,9.446978,15.513034,11.501674,9.137262,17.515179,16.527472,9.976635,13.455454,16.978263,15.906663,10.386644,20.507214,12.583316,10.935905,11.105123,13.170221,8.727742,9.007202,15.616841,14.733809,12.267335,8.453652,15.383662,9.525098,12.834509,8.724066,18.98226,9.364385,15.936823,11.357877,17.754135,14.354835,16.340184,11.816284,11.025982,10.020748,15.426522,8.932724,13.629238,12.067909,13.063371,12.171065,12.557989,13.260373,9.681109,12.267019,8.347761,13.475405,14.268045,12.490899,9.469106,9.820163,12.401965,12.835149,17.09662,19.556226,9.453652,15.318924,9.493061,13.685486,12.557989,16.383862,12.019999,15.35821,17.577272,13.073878,21.451819,12.795857,9.233478,16.167792,14.518681,10.163282,14.333886,12.950724,10.421105,9.340577,11.071529,11.298563,8.022246,9.943827,8.196819,9.477863,17.164829,11.808061,12.366449,18.966672,14.231618,10.165994,16.722138,9.654321,13.173425,16.560326,12.738941,9.525098,10.505961,11.819732,11.02822,13.714488,16.346211,13.617151,19.208285,12.166333,9.449206,8.051871,16.59922,8.022246
1,10.116458,10.024149,12.34693,13.614319,10.422011,14.754591,12.563094,15.73983,12.512013,6.738747,7.951196,14.109183,10.851286,9.417685,10.121786,10.570663,10.615736,13.836475,13.299814,12.398331,18.60552,8.546102,12.023081,9.269528,12.936908,13.070869,12.799443,13.993684,14.030537,17.239876,10.292154,11.241655,15.03531,13.484873,13.080992,11.842841,19.041309,14.833484,11.16759,15.474661,17.728973,12.330053,7.724808,8.674932,13.38177,14.344796,8.45616,13.189958,10.424169,12.552281,14.864855,19.774397,8.447698,10.720424,11.343799,12.973288,8.422011,15.265885,9.205725,8.930091,18.396422,14.873124,10.663102,12.971998,16.851023,17.617792,11.300989,20.149569,12.623035,11.561379,12.661045,13.273723,9.573582,9.319078,15.213038,15.108176,12.160164,8.627022,16.790073,10.231832,13.298491,9.378157,19.244847,9.35572,16.799456,11.836374,14.168314,14.236982,17.019707,11.878298,10.55006,9.988134,15.31534,10.490548,13.667208,11.109099,11.374256,12.490548,13.594454,13.467452,10.228132,12.654626,7.908672,11.844454,14.35473,13.263966,8.319078,9.707192,12.557698,12.162105,17.456703,19.569346,10.345508,16.097588,9.845662,14.664073,11.220701,15.559785,11.749544,15.650513,18.630103,13.532413,20.819996,12.896288,10.884581,17.445533,14.661731,10.691152,13.311374,14.699695,11.577466,9.509982,11.173375,12.491063,8.674932,9.483322,9.049534,10.836779,16.749087,12.039363,10.395859,19.363951,14.660645,9.808145,17.748212,9.117792,13.961634,16.587445,14.428006,9.943694,11.328326,11.488487,8.877511,14.205333,16.618153,14.369714,18.064441,14.09062,10.038307,7.378157,17.405466,9.534162
