"Label","2-aminoadipic acid","2-hydroxyglutaric acid","2-hydroxyvaleric acid","3-phosphoglycerate","5'-deoxy-5'-methylthioadenosine","adenine","alanine","alpha ketoglutaric acid","arachidonic acid","asparagine","benzylalcohol","beta-alanine","citric acid","citrulline","creatinine","cytidine-5-monophosphate NIST","dodecanol","fumaric acid","glucose","glucuronic acid","glutamic acid","glutamine","glyceric acid","glycerol","glycerol-alpha-phosphate","glycerol-beta-phosphate","glycolic acid","hydroxylamine","hypoxanthine","idonic acid NIST","inosine 5'-monophosphate","malate","maltose","methanolphosphate","N-acetyl-D-mannosamine","N-methylalanine","nicotinamide","oxalic acid","p-hydroquinone","phosphoethanolamine","phosphoric acid","proline","pseudo uridine","pyrazine 2,5-dihydroxy  NIST","serine","threonic acid","tocopherol beta NIST","trehalose","uracil","urea","uridine-5'-monophosphate","xanthine"
1,11.062519,13.649467,14.370777,12.301201,10.329658,11.99779,18.045912,8.076426,13.747894,14.43215,12.777492,11.71937,14.718784,12.129381,17.72683,14.800963,10.0242,13.469984,12.416156,8.288078,18.125749,15.443084,12.854644,17.149486,15.280567,10.183109,12.000582,14.779494,15.56295,9.269682,10.68721,14.35681,11.413258,13.999241,8.511676,15.406878,12.025887,17.544855,9.352698,18.902196,20.228786,17.592691,11.012759,13.927315,17.586751,13.684007,9.981362,8.985703,15.477267,18.720435,8.537929,9.745719
1,9.39617,12.920289,16.453839,11.637473,9.829034,10.846956,17.895747,9.458851,12.913591,14.58167,13.654713,11.638015,15.296254,11.104669,16.463559,13.104669,11.478347,13.198758,13.554374,8.844141,17.527739,15.665051,13.643423,17.412246,16.984678,11.43348,13.013231,15.902809,14.798337,8.230722,9.335994,14.096314,13.12201,13.773276,8.439088,14.884887,12.259179,16.87327,9.782741,17.508949,21.350787,16.333257,10.439088,12.71142,16.545502,13.096807,9.39617,11.141057,14.198023,18.619447,8.319875,8.594569
1,10.038307,13.709391,14.444559,11.787811,10.067415,11.739288,18.19098,8.866784,13.730315,14.854243,12.469514,13.004843,14.409591,12.340023,17.137557,13.665422,10.238523,14.281787,12.336129,8.395969,18.214029,12.669916,12.489756,17.037083,16.185171,10.210433,11.731798,14.447841,16.301886,9.726253,10.348297,14.939605,12.398212,13.317419,9.056726,14.83213,13.431507,17.325974,9.490574,18.904985,20.077693,17.539562,10.974598,15.530998,17.421223,13.997341,12.486011,10.57275,15.704528,18.512792,7.092874,8.367759
1,9.632693,12.115735,15.661303,12.300025,9.775224,10.600873,19.703635,8.748752,13.500279,14.786973,12.705269,12.233307,15.229774,11.885252,16.373737,13.307043,10.438249,13.356761,13.459608,8.748752,18.048081,17.865234,13.651299,16.962163,15.265911,9.491282,12.09098,14.870481,15.906461,7.854006,9.119558,14.161391,11.411717,12.959272,7.827854,15.016533,12.555277,16.353208,9.336035,16.588939,19.950239,18.650942,10.518789,12.998146,17.458793,13.561324,11.671507,9.48711,14.721267,19.067029,7.238486,8.76951
1,10.268508,15.796766,12.856977,9.748591,8.421851,10.34948,19.175465,8.511944,12.964449,14.368921,12.96001,12.222056,14.224279,10.897159,17.080846,14.209146,11.671408,13.526328,13.934669,8.418404,17.895179,16.763071,13.783177,17.02053,14.96175,10.180686,12.367246,14.975157,14.743348,8.515175,10.933839,13.828038,12.408229,13.687519,8.186778,15.41665,10.93866,17.760563,8.626924,17.179191,20.168621,18.17258,10.699019,13.615114,17.233181,15.232798,13.000199,11.336753,13.879168,18.899119,8.099062,10.629908
1,11.205575,13.638264,15.227516,14.446391,9.688567,10.487942,18.820714,8.995939,13.84762,14.416382,12.881973,12.475284,14.917051,11.560502,17.428471,13.260473,10.837293,14.163486,13.019241,9.147492,18.146466,13.421837,13.506131,17.006957,17.379279,10.571115,12.692391,14.281399,16.719713,9.027109,7.064076,14.883532,13.045711,14.611567,7.072638,14.839216,14.26059,17.668728,10.668232,13.81115,19.387001,18.718821,10.760546,13.898321,17.650865,13.629223,10.913146,11.671758,16.31206,19.417621,7.308383,9.419951
1,11.337561,13.857138,16.337779,12.115983,8.364554,9.885967,18.190836,9.872529,12.002914,13.743223,13.590517,11.491798,16.075687,11.310053,15.754682,14.131177,11.426297,13.486136,14.27181,9.022602,17.612896,14.573636,12.982283,17.051746,15.929145,10.015633,12.981165,15.34118,14.817237,8.678781,9.743487,14.28618,11.706637,14.504144,7.82548,15.136909,12.79731,18.118615,10.96407,16.029079,20.962584,17.604828,10.367294,13.595638,17.312576,14.274093,12.549033,10.866731,14.093302,18.187351,7.857016,8.709339
1,10.20024,12.054693,13.240541,10.917868,8.031336,11.701778,17.930943,8.989381,12.043916,13.344508,14.115146,10.06539,13.575919,10.667453,15.254877,10.67188,12.555298,12.993514,12.428895,8.531131,16.281438,16.563462,13.152193,16.997947,13.882488,9.634561,13.920196,16.324962,14.169649,8.137595,9.34774,13.405157,11.217506,12.297526,8.511502,15.37696,13.101397,17.836063,11.369711,16.734005,20.856794,17.352345,9.298958,12.145045,16.919459,13.970784,9.597802,11.391351,14.664493,18.192123,7.886462,9.759083
1,8.893774,12.852838,16.468587,11.185153,8.622472,10.550216,17.337296,9.102361,13.035435,12.826687,14.185738,11.679374,13.318014,11.052973,15.034462,10.806454,12.129355,12.854015,13.965526,8.723849,16.782111,15.80261,12.554206,17.729143,16.369018,10.748118,13.559268,16.302869,15.362078,8.483309,8.57756,13.767931,11.918747,12.952393,8.851954,14.808885,12.540376,17.110266,11.111251,16.919661,20.680849,16.68323,10.529731,12.31481,16.772706,12.934138,12.586796,11.121065,15.021944,19.155664,7.794238,8.889187
1,10.998906,12.123969,15.070376,14.606708,8.240407,10.664905,18.378939,10.071838,14.00889,13.245596,13.130447,12.28184,15.906918,11.784728,16.705416,14.535235,11.774152,14.493037,15.346414,9.075896,17.52016,11.612438,14.697289,17.777382,15.965853,10.380702,13.693497,14.973231,16.05703,8.560164,10.067768,14.612307,12.289505,15.055811,8.166216,14.321262,14.280742,18.585707,9.827778,17.689142,20.752414,16.8528,11.595576,15.403814,17.621489,15.23364,8.588847,11.174283,14.871771,19.694204,7.374949,7.61139
1,10.370486,14.209112,14.413436,12.368973,9.065854,11.570442,18.716999,9.213178,14.049586,14.273893,12.927311,13.79814,14.956867,12.124225,17.032677,13.782589,11.403395,13.647074,9.939984,8.969252,18.631672,13.227032,13.29935,16.614407,16.08298,10.566815,12.287379,14.870169,16.466767,9.203018,8.208107,14.351065,13.425319,13.720064,7.241582,14.539823,15.128257,17.753371,9.084422,18.225275,20.751203,16.877491,10.597519,13.896579,17.256248,13.458172,9.03564,11.650505,16.00359,18.428355,6.822125,8.21149
1,10.439923,14.309815,14.923924,10.826173,8.091497,10.37057,18.52952,10.035898,13.77108,15.119106,12.847687,13.421408,12.807149,11.430912,15.258144,13.171489,11.964206,13.053165,14.328783,9.911863,17.79394,13.465688,13.880768,17.302774,15.790904,10.475412,12.35031,14.706781,15.810393,8.678803,9.046828,13.819152,14.516493,13.312789,8.052262,14.554124,10.615977,17.486984,9.11419,17.636165,20.024294,17.779568,11.018885,12.618268,17.074525,13.466197,10.75131,12.993688,15.934675,19.0298,7.434385,8.26064
1,11.106266,13.314868,15.27219,9.051299,8.416461,11.16174,18.86415,7.339532,13.358052,14.917041,12.059834,11.832178,14.897831,12.27669,18.123262,14.216765,9.867299,13.632171,13.145703,8.438048,18.84866,14.276024,13.440501,17.611531,14.515568,9.467503,11.764017,13.705576,16.125426,7.91255,10.057511,14.575368,12.809583,12.751499,7.753294,15.42341,14.576214,17.541115,8.874354,17.940847,20.393799,17.354055,10.038795,14.144108,17.626669,13.633276,7.986037,10.990913,15.163338,18.640361,7.749462,9.400667
1,10.714295,11.265271,15.218872,12.65022,7.992811,10.426971,18.541049,10.268622,13.316967,13.410759,13.911139,11.070707,15.442169,11.232182,16.776821,12.461058,11.28195,13.257491,15.690208,10.036714,17.414652,16.399912,12.382425,17.068741,16.037881,10.050408,13.015927,15.545632,14.727293,7.646361,8.811699,14.072386,13.831378,12.391291,8.488621,15.444856,14.196558,15.83675,9.811699,17.678751,20.993928,17.771959,9.894288,13.759805,17.023494,13.250305,10.669363,12.013432,13.721802,18.753671,7.829961,9.090725
1,10.106125,13.731357,15.304836,12.208271,10.050168,11.306224,18.84438,8.062343,13.178636,14.585861,13.046725,12.716989,14.951376,11.73231,17.320364,14.678536,9.165645,13.018363,12.874453,9.327396,18.354126,15.571025,12.856212,16.534712,15.618371,10.072411,11.981039,14.458168,15.522624,9.291646,10.411492,13.730642,10.931291,13.414859,8.886343,15.158663,12.799157,17.552292,9.070403,18.940127,20.146261,17.768967,10.139069,14.660755,17.379318,13.960248,10.766818,9.121721,15.316108,18.26009,7.548347,9.975953
1,12.267206,11.996754,16.23483,12.401296,8.60954,10.082174,18.519352,8.138308,12.842546,14.284443,13.488387,12.203659,14.589134,11.910898,16.574001,12.811879,10.599781,12.880825,15.954784,9.064544,18.050969,15.770477,13.716137,16.960216,15.897476,9.905956,12.364788,14.919545,15.807028,8.619234,8.563423,13.947909,12.649901,12.475214,8.508846,15.660502,13.73632,17.841511,10.418284,18.79886,20.579093,17.346668,10.516647,13.486181,17.43646,14.392078,8.95143,10.94951,14.904099,18.580163,7.295695,8.745569
1,11.386611,11.701086,15.645077,12.777268,9.445784,10.523904,18.85106,7.794662,13.288226,13.006952,13.464201,10.838632,14.936348,12.216686,17.543555,12.150505,10.507974,12.94835,14.902222,8.889522,17.209266,16.229432,14.476191,17.129077,15.784394,10.103929,12.721261,14.672252,15.869739,7.715492,8.546954,13.749649,12.224506,12.865344,8.398181,15.508541,13.237123,17.997648,9.206194,16.581138,20.821575,18.312919,10.354902,12.723792,17.566248,13.960204,9.536522,11.247074,15.095515,18.755388,7.152556,9.102515
1,11.89563,12.154715,14.86849,11.663245,9.336179,10.947983,18.930966,10.046898,12.455091,13.585389,12.818215,12.015309,15.034403,12.655802,17.812985,13.054019,10.193926,13.708359,14.841903,8.510762,17.982857,14.19229,12.83401,16.817579,16.066538,10.248928,12.123855,14.543654,15.295261,9.10609,10.438782,14.584463,12.930817,13.609618,7.546328,15.242437,13.210371,17.638467,8.939537,18.316742,19.609069,17.862495,10.993787,13.497196,17.296339,13.256374,8.259681,11.545449,14.438624,19.551636,6.959021,9.515555
1,9.606358,15.333501,15.423685,12.578001,8.437057,10.562646,18.684721,7.555553,12.851392,13.911654,12.978809,12.034363,15.976789,12.358469,17.94489,14.210946,9.997486,13.521875,15.686756,8.192983,18.149687,13.496175,13.753783,16.627496,17.83994,11.128834,12.166565,14.509082,15.796165,10.1362,10.148252,14.450067,11.237579,14.002177,8.588779,14.667446,14.264718,17.580266,9.150821,18.787271,20.696395,16.980457,11.118808,13.791868,17.348367,14.106452,8.51624,10.262739,15.224527,19.900601,7.172899,8.078891
1,9.374421,14.56717,15.516457,14.138487,8.034222,12.269626,18.405718,6.829402,14.71453,12.69607,13.106946,12.427549,14.372019,12.621834,17.953987,9.757331,9.568811,13.406276,13.051795,7.49108,18.160259,15.160117,14.484099,17.178905,16.567437,10.760006,12.690752,14.616493,15.410986,7.849637,7.012848,14.578694,15.424222,12.955888,7.604971,14.32406,13.135966,15.375948,9.74658,17.507206,20.326255,17.782485,11.303578,12.167137,16.974737,14.363381,9.057025,13.733573,15.208242,19.551468,6.590615,8.509002
1,10.069297,12.409006,14.334254,14.095058,8.128952,9.590706,18.750707,8.566639,13.214157,14.979926,12.687964,13.08362,12.831778,12.827143,17.837167,12.133055,9.713915,13.529767,15.711935,9.020913,17.849593,15.434443,14.174563,17.077645,15.386841,9.819525,12.156312,14.496093,17.045671,8.0957,7.323422,14.499938,14.978375,13.197166,7.416133,15.494765,13.814069,17.781412,9.332966,16.032125,20.732072,17.888213,10.844762,14.149971,17.818176,15.153257,11.132145,13.301513,15.721599,18.698279,6.663115,8.585392
1,9.707035,13.162257,15.90371,11.679021,10.374665,10.727239,18.343111,8.757916,13.645514,14.282797,13.362387,12.964858,16.00488,11.74941,16.849116,14.11032,10.405766,13.184679,12.156342,8.654294,18.356494,16.557342,13.884135,17.060159,15.755347,10.101113,12.571634,15.309234,15.747781,9.244363,9.192462,14.344068,12.328523,13.751205,8.197737,15.381309,12.764152,18.273875,10.039284,16.812447,20.202055,17.728001,10.56731,14.487655,16.633202,14.238456,12.325816,10.250721,14.894273,18.869023,7.750756,7.938908
1,11.069597,12.130356,14.902956,11.887333,8.833399,10.283488,18.418942,8.724841,13.127857,15.153832,12.646839,12.129922,14.808238,11.807559,17.236178,14.906416,10.929373,14.303221,16.007468,9.375034,18.566991,15.305699,15.072369,16.986464,16.148723,9.933362,12.079978,14.928749,15.957612,8.574627,10.19822,15.066565,12.977363,14.053942,8.284269,15.602445,14.62989,18.788423,9.16044,17.830641,19.775646,17.055687,10.635868,14.481347,17.735261,15.334565,13.572471,11.285829,14.981402,18.936409,8.26541,8.965849
1,10.903087,11.406716,14.759978,11.151177,10.179071,11.20744,18.713456,8.386477,13.163512,13.474148,12.913733,11.904325,14.826361,12.061333,16.845919,15.731176,10.793071,14.038886,14.638363,8.751015,18.175061,15.65225,13.564649,16.918548,17.513834,10.970848,12.335289,15.08224,16.17324,8.591036,10.909268,14.44615,13.192692,14.053331,7.892518,15.687743,14.313141,18.561004,9.696302,16.491027,20.290829,17.250769,10.743424,14.162154,17.283482,13.992843,10.739266,11.229838,15.846211,19.013737,8.864797,9.103454
1,10.363396,11.246848,15.803383,11.274441,8.314866,9.983415,17.387993,8.710795,13.2984,15.021426,13.802664,12.323855,15.181852,11.270531,15.834171,12.377551,10.953245,12.139473,16.894738,8.633754,17.478277,16.371033,14.499272,17.693104,14.446967,9.044218,13.082632,16.267898,14.396735,8.693378,8.848298,13.17703,11.553975,13.114062,7.843043,15.413895,12.869778,18.016227,9.747825,15.107571,21.562691,16.618503,10.401435,12.416552,16.447048,14.514022,9.907402,9.687525,13.813957,19.218558,7.964179,8.291905
1,11.06185,11.672235,14.030324,9.584575,8.970022,11.218354,19.212782,8.584575,13.536502,14.173368,12.8521,11.309271,15.723865,11.819229,17.734617,15.043816,11.164508,14.272797,18.518796,9.364412,17.673243,16.624626,14.243085,16.661589,16.105679,9.881518,12.611724,15.478408,15.318231,7.519532,13.311927,15.090198,12.8764,14.610286,8.340826,15.049777,14.12096,18.369688,9.085696,18.205411,19.480164,16.67189,11.296555,13.817894,17.302259,14.274808,9.950674,11.126503,14.674055,19.63127,8.216735,8.591254
1,9.799641,12.12906,15.45875,11.626975,7.725805,10.501765,18.457174,11.286966,13.195233,14.668159,13.539381,11.588548,15.018494,11.379378,17.355145,15.244705,11.227724,13.887196,15.190355,9.31734,18.077334,14.916261,14.392989,17.093923,16.971423,10.418623,12.131238,15.480387,16.116985,8.454843,11.865029,14.618351,12.761991,15.019208,8.881755,14.705905,14.48605,18.796425,9.428776,17.93932,19.200946,16.819346,10.609229,13.989251,17.514378,14.863439,10.130927,11.077077,15.728607,19.309092,7.893532,7.678938
1,8.693147,11.041503,15.72376,13.96135,10.982378,11.099063,18.016413,7.752525,13.505257,14.769813,13.627523,12.813047,14.555511,11.848178,16.34695,13.713088,11.403808,12.326457,16.000172,8.964911,16.907439,15.807254,13.431778,17.13573,16.277414,10.519428,12.548198,16.09228,15.403731,6.857223,7.257761,12.926108,11.078326,13.428899,7.941287,14.562095,12.741332,17.620103,9.528516,18.222616,21.434718,16.146389,10.36945,13.287675,17.408594,13.391097,9.068235,11.182753,14.385872,18.866736,7.906853,9.007782
1,9.096555,13.76618,14.590598,11.88287,10.949241,11.682984,19.412354,9.972464,13.484756,14.423012,12.836951,14.075986,14.198862,11.900382,16.400558,12.44933,11.555826,13.313842,11.799296,9.450881,17.394935,14.052171,13.778585,16.801957,15.084782,9.364279,12.360616,15.331023,16.177488,9.540369,10.692048,14.226995,12.308529,12.958842,6.685622,14.401829,13.70431,17.221774,9.069887,18.880478,19.584686,17.124434,12.093248,12.545701,17.666336,14.256611,7.219735,11.099634,16.193391,19.133968,7.628289,10.277593
1,10.523518,11.840415,16.830431,12.679169,8.185522,10.66682,17.746389,9.199877,12.5704,14.949623,13.65019,12.26379,14.424003,11.086243,15.697179,11.743789,11.755499,12.757441,15.197688,8.555128,17.895501,15.860858,13.274172,18.456723,16.479848,10.051044,12.831915,16.469425,15.398869,7.594777,9.575088,13.513353,13.561256,12.883518,7.620617,14.4912,13.012324,17.688536,11.073047,17.93728,21.368719,15.765365,9.892163,13.646395,17.20116,13.630719,9.847271,11.793384,14.556523,16.363519,7.849094,8.2912
1,8.886675,12.757204,16.126553,12.776797,10.107889,11.066034,18.048534,6.969442,14.047564,13.350223,13.0739,11.682204,14.609557,11.5216,15.696187,14.82209,10.345357,12.865916,14.620701,9.076914,17.598249,15.092671,12.721059,18.683957,15.715026,9.754383,12.521158,15.27575,15.261847,8.225541,9.203648,13.731041,13.568178,13.658762,7.984928,14.280954,13.647555,16.57906,10.421306,16.22425,21.118173,17.025671,10.776797,13.645019,16.451314,14.3983,12.333813,12.195075,14.426159,18.177716,7.856126,9.452272
1,10.549487,14.978065,14.459924,13.417812,7.729923,9.824819,18.29629,8.487986,13.122629,14.620166,12.613605,12.104421,13.836491,11.872804,16.198175,14.711155,10.530255,13.927174,15.674347,9.310793,18.141947,14.250194,13.620786,18.635112,16.80392,10.181531,12.450344,14.731008,15.7876,7.721726,11.454987,14.624706,13.189355,14.480186,6.504803,14.604438,14.232859,18.696392,9.32439,17.033865,20.528079,16.91766,10.474023,13.591493,17.613821,15.587305,8.044476,11.413285,14.891993,18.964549,8.280419,10.219867
1,12.285072,12.207129,15.571104,12.685045,7.530994,10.512662,17.79434,8.850005,14.381986,13.87363,13.215229,11.906209,14.294022,12.153416,16.456676,13.524719,10.937124,13.544479,15.83954,9.622737,17.757686,15.926907,13.396868,17.25148,16.902111,10.217919,12.588357,15.388787,15.612659,7.622737,9.73136,14.159467,13.903573,13.147933,7.545494,14.916007,14.152232,17.601589,9.558062,16.765158,20.756264,16.921022,10.540978,12.923138,17.567376,13.52243,8.796455,12.245378,14.125262,18.527289,7.352849,10.540978
1,10.287562,14.744329,13.338812,11.459496,9.54348,9.999828,17.614392,8.54882,13.237734,13.458669,13.409984,12.702266,15.137516,11.442383,17.263227,12.429173,10.724262,12.47009,16.274795,9.073309,17.652451,16.182442,13.453103,16.914356,16.210353,10.034501,12.286763,15.751511,15.00805,8.13615,8.84638,13.398198,12.342404,13.28663,7.710033,14.624951,12.37809,17.897227,9.606292,17.233198,21.153734,16.771871,11.409494,12.917079,16.777923,13.903249,8.738353,10.557677,13.873588,19.910223,7.326428,10.130225
1,10.245325,12.068755,15.038976,10.420669,8.174164,10.493929,16.896415,8.380255,13.46109,13.759239,13.500813,12.194286,14.275309,11.384931,16.470745,12.969115,11.349483,13.386827,14.062839,8.983833,17.771073,15.998807,12.750319,17.027994,15.73323,10.279631,12.55122,15.770982,15.855909,9.658433,10.635069,14.233787,12.852616,13.09931,8.288394,14.586096,13.484837,17.975046,9.66229,18.018967,21.052084,16.956825,10.121897,13.543267,17.381252,14.487693,10.849024,11.018855,14.316357,17.875071,7.581074,8.705925
1,10.167348,12.535097,14.877023,12.137608,9.254015,10.338175,17.787083,8.394758,13.347164,13.341177,13.330943,11.743714,14.821615,11.531421,16.581984,12.13415,10.712055,12.673744,15.513034,9.137262,17.515179,16.527472,13.455454,16.978263,15.906663,10.386644,12.583316,15.616841,14.733809,8.453652,9.525098,13.629238,12.067909,12.557989,8.347761,14.268045,12.490899,17.09662,9.453652,17.577272,21.451819,16.167792,10.163282,12.950724,17.164829,13.173425,9.525098,11.02822,13.617151,19.208285,8.051871,8.022246
1,10.422011,12.563094,15.73983,10.851286,10.121786,10.615736,18.60552,8.546102,13.070869,14.030537,13.484873,13.080992,14.833484,11.16759,17.728973,14.344796,10.424169,12.973288,15.265885,8.930091,18.396422,14.873124,12.971998,16.851023,17.617792,11.300989,12.623035,15.213038,15.108176,8.627022,10.231832,13.667208,11.109099,13.594454,7.908672,14.35473,13.263966,17.456703,10.345508,18.630103,20.819996,17.445533,10.691152,14.699695,16.749087,13.961634,9.943694,8.877511,14.369714,18.064441,7.378157,9.534162
1,8.983023,14.153072,16.942343,11.694074,8.761375,10.717753,18.217874,8.766574,13.572074,14.949914,14.10116,11.826297,14.256234,12.136477,16.42278,11.792928,11.465416,12.258657,15.305788,8.928403,17.134263,15.714563,13.843466,17.641455,15.843735,10.404189,13.016139,15.99172,14.243123,7.996361,8.782059,13.241957,12.497819,13.750756,8.428992,13.449543,12.485655,17.367329,11.032416,17.375061,21.088347,17.110135,9.539416,11.367021,16.726471,13.610709,10.983023,10.758768,15.219326,18.908451,7.40252,8.480522
1,7.645173,12.873699,15.682587,9.950899,9.028746,10.570979,17.828953,8.79461,13.94617,14.316736,13.430256,11.535368,13.907005,11.129029,16.811533,12.293124,11.182362,12.138165,14.52091,8.827252,17.006382,15.749446,14.0218,17.778752,14.52645,9.118518,12.689345,15.23166,15.558882,7.538821,9.280509,12.723777,11.620242,12.614877,7.212946,14.16961,12.485112,17.724204,10.048261,16.990392,20.881439,16.679294,9.87487,14.142954,16.844683,13.856802,11.601965,10.777173,15.012915,18.110895,7.498854,9.466064
1,11.128662,12.177452,14.923601,13.433614,10.496178,11.788823,18.113215,8.43778,13.641784,14.016343,12.988675,11.675569,15.144102,12.634796,18.461965,14.327646,10.6015,13.650576,14.842172,9.253074,17.932236,14.888779,14.452459,17.386022,17.358062,11.394172,12.354749,14.72056,15.444272,7.628876,11.465377,14.236818,12.910797,13.012905,9.32681,13.779387,13.546394,18.06312,10.675569,18.540215,20.840063,16.676994,10.628198,14.43836,17.237096,14.610197,9.779387,11.079405,14.517391,17.769687,8.658402,8.184619
1,10.07259,12.357228,14.685807,12.180133,8.756065,10.956379,18.893903,9.881877,13.541831,14.605244,13.35931,11.190771,14.512325,11.603781,18.260007,12.791853,10.841941,13.224813,14.45916,8.739112,17.146415,15.432022,14.563601,17.249481,16.198524,10.888811,13.150147,15.248929,15.220735,7.440863,8.732275,14.050772,12.238901,13.144686,8.233767,14.864736,13.837468,18.810799,10.929731,18.696461,20.256316,18.052724,10.124429,13.001507,17.142784,15.368675,9.991878,10.632984,14.796163,18.348339,7.687024,8.075294
1,10.280969,12.0399,15.786151,12.110226,9.67462,11.284128,18.267544,9.023525,13.862616,15.393482,13.109463,12.445162,14.817201,12.414196,17.479547,13.663489,10.566858,13.291433,14.262959,9.243447,18.36722,15.410511,13.050935,17.131212,16.220918,10.523991,12.275992,14.866007,15.778053,8.882995,9.669108,14.293618,12.318421,13.38728,7.354066,15.275454,13.08082,17.527,10.717304,18.2792,19.891137,17.328884,10.572774,13.71011,17.723487,14.607272,9.151574,10.414608,15.606146,19.029106,8.135676,8.591106
1,10.352217,11.855867,15.790254,11.560014,8.419687,10.609375,17.998925,9.161619,12.419687,13.485925,13.477436,12.336822,14.333113,10.965996,15.802676,12.331544,12.382842,13.15117,15.244042,8.369061,17.677977,16.090233,12.794846,17.04141,16.261951,10.63959,12.730879,15.416146,15.220141,8.653406,9.482952,13.7295,13.361797,12.878214,8.511241,14.511241,12.767743,17.310454,10.916616,17.42856,20.971987,16.569872,10.145165,13.45819,17.055336,13.732632,12.915735,11.603912,13.963119,17.873277,7.723594,8.915735
1,9.939536,11.571176,15.131801,12.653625,9.215496,10.065691,18.504436,9.711139,13.584411,14.219512,13.397333,11.93165,14.122634,12.230574,16.033528,11.572626,11.850317,13.509313,14.331996,9.437535,17.350741,16.260902,13.576484,17.980982,16.613488,10.558551,13.616156,15.443457,16.030322,8.227817,8.889231,13.899664,12.100612,12.531473,7.809504,13.955922,13.71048,17.166496,9.961835,17.616698,20.975466,17.502975,10.099607,13.893297,17.605322,13.96377,10.260565,9.913841,15.269941,18.069269,7.341027,9.537919
1,8.112043,12.125527,13.73055,12.226348,9.706009,11.045332,17.768267,7.43803,14.166562,13.83811,12.576546,11.71384,15.569357,11.060767,16.646259,15.995777,10.628816,14.822349,13.846276,8.063834,18.600367,13.540826,13.061973,17.454322,18.498371,13.183984,11.874936,14.335977,16.126365,7.480622,13.449466,14.888592,11.814826,14.676327,7.532152,14.852244,14.724298,17.028329,10.170937,18.768699,19.477419,16.884602,10.012145,15.658521,17.261003,13.457318,9.186298,10.649964,15.190639,17.652221,9.403857,10.465459
1,10.14852,11.803482,14.677755,10.214189,10.370263,11.12518,18.534842,8.714289,12.544076,14.181783,12.79263,12.345923,14.675197,11.386137,15.616859,14.830155,10.856691,13.40583,13.307508,8.699492,17.094337,16.33487,13.45153,16.970281,16.778087,10.748236,12.525669,14.610714,15.021853,8.528637,10.640675,13.406305,13.306491,13.52103,7.514616,15.234299,13.352638,17.653038,10.215056,17.399621,20.200384,17.907722,10.853353,13.677322,17.039877,14.453415,9.391133,11.93326,15.144741,19.471602,8.694525,9.556275
1,11.162607,12.334462,14.358346,12.00333,9.121146,9.858885,18.488461,9.498467,12.756779,14.025003,12.962763,12.181045,14.792281,11.72054,16.806059,12.607574,10.790002,14.030806,14.420906,9.853074,17.551458,15.890394,12.770253,17.247158,15.447491,10.395098,12.305609,14.749682,15.691246,8.966131,10.057894,14.493993,14.21621,12.327355,7.549658,15.05239,13.542094,16.573219,10.132703,17.739202,20.319101,17.62278,10.719583,13.971639,17.613702,12.960198,12.073469,12.442494,15.192479,18.991252,7.306034,11.431424
1,8.529724,9.966821,14.701918,12.36548,9.960451,11.744516,18.859454,8.886226,13.328861,14.957522,12.896272,12.365078,13.04904,12.417753,16.125981,13.154758,10.861941,13.091435,13.367186,8.262669,17.760845,16.953586,14.517754,17.554071,16.888378,10.822682,12.57941,14.632167,15.601261,7.497824,10.477894,13.237756,11.93252,12.718802,6.947627,15.287345,13.561022,18.513862,10.797293,18.057061,20.61392,18.270062,10.070024,13.971315,18.052725,15.297514,10.899606,9.911762,15.012274,18.513372,7.255749,8.560934
1,10.267307,15.036557,15.045529,10.515605,10.300354,11.873229,17.914156,7.732485,13.302609,14.337854,13.010023,12.07943,14.975373,11.718076,17.208384,15.191367,10.566538,13.788343,12.326975,8.85227,18.336731,14.482598,13.930041,17.160387,16.58699,11.195158,12.346467,14.535966,15.57189,9.057469,11.276952,14.122252,12.23281,14.659792,7.988707,14.536559,13.200465,18.414307,10.736939,18.944591,19.913093,16.802184,10.435668,14.844294,17.015418,14.544612,12.820248,10.003569,15.310741,16.084868,8.055433,10.358491
1,7.325167,12.490304,16.238989,12.576921,8.932022,10.331769,17.585612,9.522767,11.252211,13.00742,13.976679,11.024588,14.948562,11.166161,15.184288,11.40404,11.958929,13.007163,15.743329,10.890138,16.869387,16.91632,13.698611,17.709535,16.235665,10.972724,13.226532,15.820948,13.683848,8.072682,8.896832,13.1403,13.549036,12.846137,8.427347,15.545667,13.120894,17.227639,11.132522,17.679578,21.091005,17.358438,9.576573,12.085436,17.327995,13.627607,9.851603,12.282775,13.695094,18.850135,7.914534,7.923305
1,9.697338,11.763391,14.941672,12.379069,9.140804,10.12132,18.706621,8.189244,12.209936,14.021059,13.879703,12.03023,14.560754,11.602792,17.333217,14.371217,10.614876,14.051794,14.735483,8.718712,17.564878,16.103657,13.532283,16.851005,16.094915,10.487847,13.66727,14.93541,15.33058,7.527413,9.870715,13.613609,11.338608,13.476042,8.306814,15.356141,12.229508,17.380001,10.876009,15.754903,21.098967,17.830069,9.771936,15.171969,16.654445,13.879308,9.450008,11.11596,14.950983,18.250169,7.928929,9.383165
