"Label","F1","F5","F3","F4","F2","F6","F7","F9","F11","F13","F8","F12","F10","F14","F15","F16","F17"
0,-0.377031673585575,1.43531138053732,-0.87127681609346,1.29320535100803,0.587778603551098,0.811634731855062,0.381419308808626,0.0560865034383437,-0.812117289210737,0.933050541741811,0.180309762742539,-0.254162420079674,-0.210526289073117,-1.04260700543044,-0.609325911097539,-1.14484910215323,0.0423448246477053
1,0.00927962951356762,-0.983473911308956,0.400930723730448,0.186125023944446,-0.753211310785597,-0.962262001389532,0.402982513124048,0.261507055462777,-0.441506821855663,0.587053675838727,-0.231867133761965,-0.264946959894851,-0.191714154929765,-1.0081386994267,1.3582619724152,-0.00554926426041225,-0.0519980693066731
0,-0.256065169643298,-0.327813308765421,-0.0153869937631483,-0.0244819099661507,-0.914508677765053,1.47265601765722,0.56775354838078,-0.157629778582913,0.562360983797025,1.84533539007154,-0.189960504470072,-0.0828828897849803,-0.464647279650773,0.200867671137572,0.852206466449667,-0.770607865719144,-0.583035945342133
1,0.209591861104651,1.52521398289986,1.755830616632,-0.920160067113377,0.0251672568967012,-0.109321975788492,0.169371317637635,-1.01103619935299,-1.24112760054127,0.426921562584156,-0.192754646669959,0.445582591006593,-0.475638224059909,-0.23635554113983,0.881831253810402,0.65644848342979,1.08502085271276
1,-0.213153322021387,0.942702038217615,-0.527114764303353,-0.290431166973408,-0.399763552453318,0.356363409002983,0.730202489428369,-0.548069366697371,0.108244846000008,-0.183540073073396,-0.149514595304258,-0.469055041762319,-0.403040021308674,-0.312691052301216,0.0334815427579388,-1.1422890619956,1.59868615085609
1,-1.01763559180332,-0.189272234842363,-0.326166919054449,0.489501356389313,-0.70635938503157,0.154505160238432,-1.74722623782619,-0.560683412807828,-0.300982123639781,-0.00210434340223888,-0.118891004945851,-0.356026482198136,0.153188907695935,0.499930652165379,-0.290685376641089,-0.61531640752427,-0.43416610148805
1,0.602673360166747,-0.982601215171991,2.3997760996821,0.451400013923287,0.0435688185041048,0.536901108772484,-0.397300692314752,0.974291643599968,-0.17426132455177,2.83792529533541,-0.100067730063376,0.839362907594877,-0.553635908234851,-0.7815200845728,-0.437586745957755,-1.11682357054685,0.198931374582997
1,-0.52347637826165,1.56760301084536,2.07881212972383,0.321023753215955,-0.188643216844229,-0.546369876103272,-1.66646982197722,-0.0402396798140153,-0.344737329198717,1.10819905034541,0.930944760607885,-0.603924907897091,-0.137397602420903,-0.289546599714689,0.882586656479824,-0.601572350867247,-0.112007847787022
0,0.90464118114775,-0.569729894773227,-0.414958163106481,-0.236017514728096,0.0641760698191627,0.676980149981256,-1.74629374301779,0.024637405848272,0.964190740714669,2.10926840504362,0.145900950514981,-0.373654233071492,-0.445509190092462,0.113624125761257,0.673121017717018,-0.580709481889942,-0.0971511561385301
1,-0.38967282165175,1.65318752053283,0.904894739111437,-1.20571456119001,-0.27367835515348,0.67651255502841,0.186387606907638,1.21082081357774,-0.877747332665488,1.45465507633678,-0.22548758333606,1.1510423465737,-0.963410693998586,1.36612553878051,0.13975308975452,1.19375700926592,-0.157571229417963
0,1.47598151702302,0.0825587151029726,0.733924273156026,0.236920543317207,-0.989687985696008,1.35803152221747,-0.198612695712321,0.507567836404742,-1.09482355158013,-0.873927103363018,-0.167962169712327,0.436355029138195,-0.798341345229166,3.57549690672339,-0.254751426684357,1.14083662336911,2.81924887087845
0,0.669813814676353,-0.610939844860409,-1.18189642610554,-0.303294055423067,-0.672797207770669,-0.351867581430126,0.454987224799256,0.0843889971883018,1.6159461439685,1.5435120133013,-0.130109470254325,0.243655936783914,-0.165008020435153,0.492867156607298,-0.783237884543731,0.525996193876763,1.62091585229088
0,-1.03216039257801,0.0335947251447173,-1.04200479210118,-0.592180002698278,0.223877370436083,0.565315872787805,0.70921231683047,-0.0388214401389691,-0.0455706995670999,0.739437362025856,-0.0239420251501927,1.71428755788011,-0.663916631091652,0.48651960890089,-0.268197529420829,-1.05526309803427,-0.00650379493847625
1,1.73539448473582,-1.00173512777579,-0.302011461984723,1.18614714156899,-0.0442464525212787,0.0334781166738887,0.475616402005419,-0.724458989954097,-1.35802623675704,-0.805024068967798,-0.279681866064311,-0.0117273548940702,-0.477907510255009,-0.789602312372147,-0.293846030688643,-0.0763085749459978,0.449885956454005
1,0.403827839154163,-0.74585937745113,-0.111561557082373,0.102956812023557,-0.68036400792012,-0.875117234012925,0.52230054796948,-0.447222565801616,-0.117753737374043,0.941802750294974,-0.271325798408656,0.162937825378758,-0.477869363717083,-0.616903270201761,0.236500660147377,-0.0922196463706718,-0.52025914287492
1,-0.401257606074303,-0.73292203988699,-0.904264171583158,-0.322451329651067,-0.658330210040084,-0.522310678060461,0.945154337863538,-0.51936005493023,-0.940704018426048,-0.515323589022476,-0.175123851989662,-0.588467057628305,-0.24251862334712,-0.515617359557657,0.193153761416404,-0.266442234178947,0.802279949405693
0,1.46889697432458,-0.873318530142921,-0.275182703743473,0.0679436121686334,-0.364092147130864,1.17643963611712,0.121011330776775,1.06498778798033,-0.459084269457382,1.67611578351371,-0.225292924579113,1.68929370780604,-0.84186236358265,2.34895540350115,-0.169839965485642,0.307995665484514,-0.172404177047154
1,-0.848220205494185,-0.6327998997025,1.0986889731548,-0.110623396815953,-0.390780477666782,-0.310181689887369,0.695688969785718,-1.12143068986244,-0.05768355919424,0.0524925488319859,-0.136581237835469,0.151423935760127,-0.155042292773097,2.2127837562162,-1.1484250050085,-0.392921098734236,0.160674629527921
0,-0.209649270642239,0.137715570781289,-0.770972196063119,0.811746277515199,0.440229253870586,-0.456532555429745,0.366846811288181,0.917804971378167,-0.783045035316253,0.687393581242063,0.0234286420153367,0.838545842954598,-0.903967913331293,-0.715680520538354,0.206333941869417,-0.711862403787749,-0.510589077664784
1,-0.772425608547895,-0.185522802092998,-0.28409322035051,-0.338267563839073,-0.0925540586477914,-0.717112812916724,-1.33327753503855,-0.140949180574047,-0.452597633628896,-0.288317202608731,-0.229897326527689,-0.535647659474002,-0.522051730542007,-0.253528968459853,0.109711130437681,0.0795085847811236,0.236426369154028
0,4.46092233913983,-0.41933562792205,0.0544567886650403,-0.0801553273147089,0.205543569455358,1.27116018427989,-0.319968622222934,-0.589365039423608,0.523386442935319,1.51306595932458,-0.308307528315479,-0.405841954436713,-0.251767818005014,1.71570475517058,-2.39664146742022,0.931839670290257,1.25499089977561
1,-0.398392692962752,-0.880937471747386,2.12479320715266,-0.955988472962557,-0.992619967595843,0.289048292568511,0.201411050433265,0.634393350880893,0.711316391476033,0.889018237127811,-0.167738005463268,0.25959384162192,-0.171012500614123,0.468444156164839,-2.25372343420647,-1.42458753244896,-0.827372808625118
1,-0.284516679010687,-0.164615965309274,-0.513989559060685,-0.870357150122321,-0.594312589859727,0.410551951541086,0.0539717996900392,0.361606207874356,0.32231649537221,0.344453786349865,-0.152899862390585,-0.38232155146986,-0.377483185249191,0.35237010896101,-1.1402354889738,-0.67701530366717,-0.00582026266041141
1,0.458922555323723,-0.0854484289703422,0.0513660971601009,-0.790733918774838,-0.598113221777044,-1.33964840248559,0.419632134669801,-0.527157143671619,0.677603463114618,1.88876544491076,-0.120723191575467,0.172179497741231,-0.412626308301315,-0.974726026709371,1.3462688352284,0.0983574952611459,-0.875170440314326
1,0.637256708539363,1.27276266479753,-0.379150169768164,-0.37582238558,-0.55678474398851,-1.13796077707783,0.0760948628260215,-1.19209174004014,0.87973569239928,0.713099285981059,-0.100105618283207,-0.320779758208428,-0.219547596869566,-0.165460397334947,-1.29119465854311,-0.763932484954286,2.70602727332685
0,2.35557075048166,1.17687510099789,-0.581345871033468,0.00424092380499512,-0.0579094547905495,-0.0894974177123957,-0.0144384648204801,0.0985237424974241,1.52341595221687,1.13160187003329,0.755682053379963,0.398870269001687,0.00568705191980454,-0.132868701787656,0.148278776743532,0.00341156540484665,0.988655994231216
0,-0.803346049426054,-0.663361140347614,-0.913317367707978,0.670725228144973,0.376398919581245,-0.283415437307761,0.521557392531338,-0.211059146183281,-0.813128969261375,0.249000818318308,0.0814797948225374,-0.404139035682538,-0.118231491669116,-0.496764055305716,-0.238071443255203,0.204945775804676,0.168290887359468
0,0.205992641038553,0.532394478731806,-0.962699972747308,0.611935964143653,-0.345957433472194,1.01444351476853,0.632157238667353,-0.87839999854349,-0.953884706068134,0.0272935119609841,0.143913712415696,-0.76630362247279,-0.532238511143823,-0.510675147100172,-0.102782820908977,0.100303878016839,0.455647333837856
0,-0.542420468403678,-0.6375797539345,-0.801581380254364,-0.345806680536865,-0.0724338722468572,-0.860410170578989,1.11906242138747,-0.0167944884566213,0.276404542040961,1.15294901321917,-0.225843038059196,-0.454040904671061,-0.245551266655412,1.29481974751762,0.392364089427731,-0.924899865021431,-0.242977049693229
0,0.844956325727751,-0.441745796838208,-0.828612422231032,1.38901901671086,-0.930772376737547,1.35295720776311,0.508418966367486,-1.16236238129014,-0.27968261276881,0.388815216714307,-0.414265315553606,0.113464727855889,-0.73135515448191,-1.29516491302009,-0.655607937581947,0.624848380427369,-0.431886122381477
1,-1.1450823525859,0.333614747171907,1.91289765052499,1.15718449297791,-0.409049743281094,-1.45826414538663,0.763686253725139,1.68452046944772,0.208346871451788,0.613303144340333,-0.0737430453702622,-0.604258202857541,0.701295761366704,0.241967938247896,0.0343614016995635,-1.59170927546588,6.87208643031138
0,0.318068397282058,0.0407010622715101,-0.919343629755981,-0.810792333940881,0.76767712180124,1.6273430695514,0.374064294662974,0.634319424212699,-0.942578491115571,0.0131710407154736,-0.0343121329173308,-0.828343632733335,-0.302201897427588,0.0775914577961421,-0.509184879858544,-1.27706906331232,1.21337918065759
0,1.25469773951204,-0.833716644534491,-0.608696755600689,0.948198613697297,-0.450581720546777,0.209922617118973,0.067080188449169,-0.218650528497795,-0.336222358803126,0.62206632277123,-0.177990258814966,0.0284791348522861,-0.730516416854036,-0.12586875415665,-1.1567719629853,-1.08407941053604,-0.598109609738569
0,0.928452351430158,1.94470114402776,-0.808043630121673,-0.455918388055766,-1.26314426319672,4.47582196581347,0.00158409600048174,1.6246431210372,-0.714456902446412,0.0768944693282212,-0.0530892018396997,0.17003003548036,-0.406148456446729,0.176380182253151,-1.47080356664885,-0.574175906873913,-0.584200248452788
0,-0.691972836605651,0.205708870453267,-0.364281076865981,-0.301685725776643,-0.37637900423732,1.02101751597298,-1.46335366216878,-0.696340700077883,-0.425409741352814,-0.253361759387269,-0.214249532400057,1.05035527338769,-0.350530739444673,-0.265615528687395,-0.605760307061698,-0.839255431500487,-0.468283456021992
0,0.262244219078306,-0.500635890822286,-0.661944055877077,0.515098657572609,0.624246857673168,0.267419349981646,0.0901404554097669,0.855681860275037,-0.50377522516262,1.25885708796696,-0.26192874363113,-0.793284683588689,-0.507947613226195,-0.393201461993372,0.407418943078829,1.14113806903907,0.253153485640183
1,-0.989518309210245,-0.762662205743778,-0.194946677518497,-0.282452465992362,0.0909782745288977,-0.869327581860761,1.03921757505839,-0.724091545250305,0.677202018218658,0.601864095879422,-0.246200149086519,-0.720920275464272,-0.336630796953903,1.60162081629398,0.0789683335631972,0.52420351149394,-0.475654694045716
1,0.00346513244465724,-0.423078374235859,-0.604206845221679,-0.0609957481730957,-0.457514781908664,-0.464056731428055,-3.5037041996613,-0.642449304683938,-0.277741870912812,0.798756426557533,0.0363662177243598,0.016024130361543,-0.73927627302773,0.404336797238235,0.544452157793621,-0.473798617030626,-1.19775728873254
0,3.03864119037807,-0.413401476778873,-1.29754563793291,-0.669465265322192,-0.352345644121654,-0.138346197163464,-0.26705082994885,-0.0990617444412443,1.69032044702425,2.03705498538561,0.116223668480985,0.408605048148135,0.624372278227987,2.134183131118,-2.10658548514341,1.4288336546397,8.79571380537338
0,1.81075890184001,1.28953928562144,-1.10819210577719,-0.810870681414039,-0.561433371426722,0.698786374299489,0.360295812954295,1.32969096755888,-0.979808473960494,2.10178897961063,-0.152613516309655,-0.214675503658622,-0.238096497323369,1.56970513456631,-1.17471382429521,-2.04793674556715,-0.0185809665605051
1,0.0319597423067896,-0.521648103036892,-0.261661772014941,0.666919715122148,-0.37297664691117,0.141459238788729,0.728234614436135,-0.387353734468276,-0.937773412511185,0.463449173509246,-0.325834774902474,-0.391299429366048,0.0196246508262841,-0.913616979746909,-0.367407394365542,0.337841179251881,-0.772302998379327
1,-1.06980893379598,0.567000526136809,3.19192833521625,-0.414360523896503,-1.29037063336567,-0.168609970169743,-0.12910869421762,-0.682730374304574,0.20530184012766,0.346799143590022,-0.0986827167280818,0.567185432627892,-0.0790641243648026,1.8065443987282,-0.62651539409798,-1.35997218975739,-1.29275686804192
0,2.45240777932425,0.0913593592240718,1.05893688800947,-0.62076725656506,-0.271520060020949,1.6362354580352,0.34689912711554,0.196192694054715,-0.457864039226475,-1.29004549121439,-0.189837369456417,-0.829670504098797,-0.73876145766207,1.06498953934289,-0.28340736088426,4.60275345728775,-0.655424861477676
0,-0.846820024737783,2.61188894840207,0.631639219205742,1.91795215572855,-0.17300563131855,0.850397240502071,-0.212917056450689,0.517134275215437,-0.228691797970425,1.08195809603505,-0.319706792384018,0.131329323744986,1.18384560368327,0.180568647663468,2.77106135588542,0.349658756093991,0.490916983163428
1,-0.37615486475813,0.0406844929514311,-0.150154203210185,-0.654952112541274,-0.612550226523741,-0.560985009305483,-3.37288299411551,-1.07134223157938,-0.247350825574176,0.317646295351978,-0.123233144432332,0.444449895461493,-0.70454181241128,0.142455117018098,0.0878024031996389,0.121428397545639,0.344438136547085
1,-0.113655181086205,0.369745054093344,-0.922032510356803,-0.404802291990155,-1.31323708447806,1.10305876689346,0.212035845254834,-0.396521069270428,0.531566361284586,0.432722909494352,-0.272856891989314,-0.0550798125497588,-0.049290547023149,-0.360290214366319,1.45231296098712,-0.0564167970373022,-0.558361776198473
1,-0.712328524633334,2.30648725827342,0.597322959228803,-0.846518068169416,-0.896027359318205,0.618628853901597,0.289103413608003,1.05042907377093,-1.14107190842352,0.521649094273803,-0.13163656051616,1.67043165881997,-0.636630482111295,1.61955452791483,0.690060032157906,0.622786558109371,0.695645667034052
0,-0.17927459114976,-0.192501977324182,-0.986510261981156,2.26774018373136,-0.644977596880209,0.0634830862628451,0.484110881234312,-1.06948634084429,-0.524265556826653,0.441347762725437,-0.197639064595869,0.230659624202844,0.393294458486322,-0.606802779970827,-0.178739203274379,0.0671290126845582,0.356599076393099
0,-0.170458781012895,-0.253048741239,-1.3280809704813,0.806550791313912,-0.37819700781276,0.943422205181842,0.856952191648567,-0.442788804910614,-1.09384817149663,1.04289961826013,3.43653586647939,0.240164658125437,-0.904165711183358,1.40223601645831,0.239766854914661,0.110298733633498,-1.69350145561176
0,0.746624767178064,1.36547442572691,-0.12637633889289,-1.22508494007783,1.73132188733625,1.11030515770804,0.0303001721471199,0.737933923119625,-1.99937106303525,0.882449536198944,-0.0752467664813255,0.606538050029507,0.856455173825151,0.337927791057538,0.449530160747654,0.51280423965146,0.411368550133901
0,0.528470971525851,-0.160311948959903,-0.977458631595234,-0.104514481657709,-0.850764354980748,-0.120529901634996,-1.83775086756909,-1.04193408948599,-0.458516448061241,-0.442036202205747,-0.145839419270535,-0.165956818891374,-0.576481756004545,0.544847502722028,-0.621780771025697,-0.0162981435213901,-0.401563457660525
0,1.77771998563724,0.389246662395987,-0.0587122093185835,-0.470202464059001,-0.40585719258069,-0.246041200993603,0.292936990295814,-0.0854737323075893,0.261219719409725,1.27365070581427,-0.112278026905872,1.24078408878241,0.713808159111109,-0.814722643221677,0.250061070146056,-0.560479736665322,0.0052205205125309
0,-1.03560021711897,-0.532174409493279,-0.838919631829494,0.631441341816482,-0.686247743508274,2.44249366607336,0.434181295541502,0.26995185663395,-0.074536543785795,0.366295868373513,-0.22940993437414,-0.675601195934861,-0.687204250741346,0.0867661284065021,0.0158289984251302,-0.426263895349427,0.732126413068769
1,-0.404192432674596,-0.619434051847084,-1.12746275445547,-0.73479982100406,-0.611777539289108,0.687186196542097,0.696949779028632,-0.198015236380756,0.528161787239497,0.500345604959926,-0.165154154915088,-0.542284003140331,-0.48378964444762,0.497941386882542,-0.906613018979958,-0.331014313594176,-0.301584735977985
0,-0.558609522358044,-0.750612138122195,-0.195738505807661,0.748241590949956,0.21203511380179,-1.06625247637693,0.699091330111457,-0.125259160873047,-0.116613504855515,1.55709320358046,0.41016936664133,-0.310518872803356,-0.0877055465128645,0.445847327264786,-0.259448625247076,-0.204339988372287,-0.0090365510198782
0,0.215431522358603,0.630879698114831,-0.858021950334123,-0.0872636324570939,-0.488157276278525,-0.0238991433783994,0.701934375044198,-0.68557895711899,0.315784783732291,1.11791972850528,-0.218951173913203,0.220891589396639,-0.21384577398283,-0.12349878485547,0.759404715817401,-0.603804130350215,-0.285571531789273
1,-0.593994502836598,1.45916343107261,1.72539052292731,-0.519525034998144,-0.495033295693261,-1.28915520737438,0.513680597857822,-1.83297732482925,2.06951849820815,0.954612435090182,-0.149314760893995,0.382184622614265,0.691680113991026,3.026029548755,-2.73544918249461,-0.0284091746948226,2.50328430283352
0,-0.946946316719256,-0.0231659005190706,-0.286325501509467,0.035710029573224,-0.51811693086498,0.343403158502406,-1.11574720647167,-0.107161722856944,-0.172421012637159,-0.152203874382976,-0.242550352712196,-0.390120544878302,2.01176094769799,-0.497512831054373,-0.925604443625188,0.132465178644986,-0.597410113904223
1,-1.17126230290965,-0.201320318644611,-0.18408261722769,-0.529612305816775,-0.743904060118998,-0.514800624435782,0.2058027643511,-0.525638554752286,-0.530498022793201,0.122783965260463,-0.275091268184264,0.309992960803647,0.58860015413025,-0.168451207903047,0.0476513050990688,-0.533365120257972,0.323492887204973
1,2.36788028456155,-1.10674998323073,-0.928261192344432,-0.800472102344671,-0.671156054246784,1.60299763620264,-0.0663278098285415,0.320677103081474,-0.0518542620013358,0.710510470637989,-0.158867292201354,-1.00646988739208,-0.483961706643736,0.619836229640152,-0.786621628146806,-1.35164647528576,0.27847412279847
1,1.24545137595587,-0.892230624507734,0.316560860611936,-0.250412564079947,-0.494265631911549,-1.28060459826642,0.411454651136663,-0.459983438644705,2.03907332940998,1.10121698197692,-0.112646434550971,-0.577975227458402,0.130827936958924,2.65028471809662,-3.10496174756746,0.186874309808575,2.17420911345684
1,1.77760364934622,-0.494764131773522,0.123142295753008,-0.381479828272981,0.393398591467062,0.534835000015805,-0.748569032534134,-0.162283026682974,0.980907926497908,3.41139509090033,-0.234693530328035,-0.886241515387291,-0.0817118763778443,-0.088567317460239,1.96799574759035,0.79386098683505,0.408692934934941
1,0.248836022977837,0.242088294431726,0.564792739708924,1.29833293414482,-0.509584613890176,-0.214902482656634,0.33133025621439,-0.948021478388986,-0.568020708648286,0.817337277840297,-0.250296193878918,-0.500959856434483,-0.592776216748372,0.266848419796899,0.924758925116502,-0.261937992484716,0.291064084798434
1,-0.732683954458972,-0.418330701150596,-1.09028641584709,-0.645640020923266,-0.496058876737053,-0.741068968955606,-1.57020188278451,-0.523562860437842,-0.36045600670957,-0.0707890843368238,-0.0644731072858832,-0.222749949362794,-0.0470795605548523,-0.0691543719694654,-0.156105629394684,-0.297675698293832,0.0630324678030816
1,-0.401168428923727,-0.825427618061484,-0.0499487309768658,-0.427895403780377,-0.612691123020784,-1.30190453829754,0.725001667698811,-1.06982969836499,-1.1262381945262,-0.408502280390439,0.266224670543055,0.0195559041827717,-0.561317181710449,-0.25131805786228,0.401389801249473,0.383883961905974,1.55220981147076
0,0.184651099840408,0.0669765010911546,-0.148525685472387,0.671346285066408,-0.129014995987697,-0.834436266735581,1.44459799117077,-2.29164952827951,-0.619914357705717,2.33963882102531,0.000932273783166895,-0.169615021665252,-0.220581610727996,0.0269561608681372,0.66371754651032,-0.502923913564279,-2.90012073287435
1,1.02117838568687,0.462340110414494,0.275889940033066,-1.21864075977162,0.592866915375591,1.30554056114735,-0.117158626997544,-0.0350636426594713,-1.30675297943707,0.938413046440116,0.151055344654663,-0.0308076489863634,-0.157363602737155,0.561773288658178,0.851976901567225,0.333332314656954,-0.196346985275362
1,0.618592015144377,-0.954912242934542,-0.627622317642892,2.52070678978766,-0.67571567142382,0.467027463779471,-0.770280363567897,-1.5687890384866,-0.699677483862196,0.970846564842295,-0.255037033050317,0.72576514972415,-0.508443115884319,-0.605498654497893,-0.316483388912856,-0.0589548178255378,1.31656155632625
0,-0.0255888489192742,1.92140554771709,0.00869732486590328,3.08379887919333,0.561092481590234,2.3420130809245,-0.43001475341489,-0.639575514023985,-0.294671840890427,1.55770553664646,-0.250462100876158,-0.436229779122523,-0.460800381736962,-0.602177456945909,0.511278349774275,-0.220517362649349,0.595749488977532
0,-0.129971956326818,-0.620315583973452,1.11420569802213,-0.0283081897607557,-0.558952831732605,0.723528793845253,0.566538303346572,-0.491725012054006,-0.77634782425362,1.07203710457723,-0.406701866751143,1.32850787961481,-0.0861194316983749,0.818990229778562,0.166254376438147,0.257174341007059,-0.641460724894813
1,-0.0945466314128865,-1.00708488139577,-0.436356819947408,-0.367131015529595,-0.814633319495355,-1.10318945101321,0.549858066885157,-0.973634180377895,0.0369973714875979,1.36769031021471,-0.231997905346129,0.163016129200297,-0.0384745622152777,0.463477258946975,1.31448036516721,-0.43267591453788,-0.643674006502877
1,1.22973853087902,-0.427912886280511,-0.0272377425900154,0.503915812921938,0.169832400698093,-0.473446399590804,0.605219674141325,-1.79567334123936,-1.29625636273214,0.502801070878673,-0.343215192396232,-0.701988778802424,-0.423489936106089,1.82058779736804,-0.156995723913801,0.461761875409613,1.94915712107326
1,-0.0547735865042527,-0.432823562273024,1.245142764472,-0.845349859088271,-0.178867459612233,-0.168270062358208,0.587844969346344,0.3318014874643,-1.4961076710834,0.956218544634693,-0.0652249413529691,0.215170025141465,-0.261793486527461,-0.0384772809683538,-0.22349980325839,-0.390226751910961,1.80662564211688
1,-0.68133950616427,-0.451282948738311,2.9974080629539,-0.526551395638105,-0.883260220129745,0.414764917554482,-3.7838673833136,0.215443074887998,-0.180067787578481,0.0738882607572443,0.0400648099018742,-0.231254276895257,-0.639325945081808,-1.92457494079407,0.354606220176969,-0.200680348341864,-0.577213449489303
1,-0.640372410851725,-0.772353087757264,-0.188416813035438,-0.114417339508834,-0.872962706919368,0.671533718365931,0.59015886443823,-0.804803131177076,-0.720384368632898,-0.0414973202047533,-0.162349898601055,0.624015229282172,0.0586274763179245,-0.562366587920244,-0.67801286977199,-0.782869842197656,0.210585894368702
1,0.139901639631645,-0.772867336019318,0.457297089727702,-0.278211756031204,-0.435605190031815,-0.222081812302232,0.677042407068796,-0.694334565986506,-0.810590569059674,0.386358948206668,-0.177335843476762,-0.569803021272462,-0.607967368784822,-0.243750473886491,-0.167890949486721,-0.38438556347478,-0.525084758754129
0,-1.09446416906484,0.36796923821857,-0.0536917434048338,0.0254766275016916,0.728305034715312,-0.0949709926734719,0.892584492784939,-0.67244533627823,-0.293423658575971,1.67307403456517,-0.234167372719579,-0.324204183562183,-0.832712768624896,1.62572341067432,-0.570293939197829,-0.632488714506621,-1.86882894351919
0,1.60551981129227,-0.7594344784704,-1.31243248399934,-0.839871676376408,0.930097652172595,-0.557079487748929,0.50591626995977,-1.0562301579643,-0.816382656180557,1.63866784689146,-0.06775043002982,-0.172066281797489,0.0395235804983859,0.0107058959514496,-0.929275809769653,0.200922191616032,2.86301964908881
