"Label","KPC1","KPC2","KPC3","KPC4","KPC5","KPC6","KPC7","KPC8","KPC9","KPC10","KPC11","KPC12","KPC13","KPC14","KPC15","KPC16","KPC17","KPC18","KPC19","KPC20","KPC21","KPC22","KPC23","KPC24","KPC25","KPC26","KPC27","KPC28","KPC29","KPC30","KPC31","KPC32","KPC33","KPC34","KPC35","KPC36","KPC37","KPC38","KPC39","KPC40","KPC41","KPC42","KPC43","KPC44","KPC45","KPC46","KPC47","KPC48","KPC49","KPC50","KPC51","KPC52","KPC53","KPC54","KPC55","KPC56","KPC57","KPC58","KPC59","KPC60","KPC61","KPC62","KPC63","KPC64","KPC65","KPC66","KPC67","KPC68","KPC69","KPC70","KPC71","KPC72","KPC73","KPC74","KPC75","KPC76","KPC77","KPC78","KPC79","KPC80","KPC81","KPC82","KPC83","KPC84","KPC85","KPC86","KPC87","KPC88","KPC89","KPC90","KPC91","KPC92","KPC93","KPC94","KPC95","KPC96","KPC97","KPC98","KPC99","KPC100","KPC101","KPC102","KPC103","KPC104","KPC105","KPC106","KPC107","KPC108","KPC109","KPC110","KPC111","KPC112","KPC113","KPC114","KPC115","KPC116","KPC117","KPC118","KPC119","KPC120","KPC121","KPC122","KPC123","KPC124","KPC125","KPC126","KPC127","KPC128","KPC129","KPC130","KPC131","KPC132","KPC133","KPC134","KPC135","KPC136","KPC137","KPC138","KPC139","KPC140","KPC141","KPC142","KPC143","KPC144","KPC145","KPC146","KPC147","KPC148","KPC149","KPC150","KPC151","KPC152","KPC153","KPC154","KPC155","KPC156","KPC157","KPC158","KPC159","KPC160","KPC161","KPC162","KPC163","KPC164","KPC165","KPC166","KPC167","KPC168","KPC169","KPC170","KPC171","KPC172","KPC173","KPC174","KPC175","KPC176","KPC177","KPC178","KPC179","KPC180","KPC181","KPC182","KPC183","KPC184","KPC185","KPC186","KPC187","KPC188","KPC189","KPC190","KPC191","KPC192","KPC193","KPC194","KPC195","KPC196","KPC197","KPC198","KPC199","KPC200"
0,2618195627011657216,-319865708945718144,-94976216294968160,47884633272031936,-13877205178256318,-51384681667532760,-92443991938652272,130861508774523984,162248422137018752,696219262728426880,47768839495413360,-403185667657268736,145808688160945952,-181209312904615168,-191749922594830912,34923857096801832,-63461532133766000,183904056962369920,-66635883446207944,84983854666084912,-22194216614580996,-2080631118717388,-24175512175467596,-46507470344384736,14577436643644428,-31359685644937828,-117857046941158256,-44952333622275904,1237655878410806,-50216034772542200,-35714424194272144,59855005803356264,35599264393667420,-47037497814463808,76885670168456144,18180821038831856,28868470252341856,1203938337370667,18596410340624116,-32855482235856376,-67527804016290568,6839126578209807,1143967220710826,-136111521426112160,-46443499381439432,50841381791878984,-53376228109897336,-10324466158576350,61905004825712496,-280612051205032,-18147153770296940,4383809936656909,-75973693992719344,-29362408194997492,-11752346737674726,1109910289876519,321879987200186,111986346659968016,46152697016572864,-66198684965123928,-32153395186840860,47757623719409808,57184767003076232,41494631962844728,11697910193376982,8322693135176222,-85357188348258560,-20545554935935444,29949395635071256,21151795496311720,-28436182269805336,15481718081889144,-9482864787330560,-11321018357289506,-12935842580903170,-40355825667760872,-25115956009801252,34483360998707048,-8890797743556750,-43807926896192760,23991783273150580,11762352721600262,1645910766129553,-6045720727854482,-33586360747777308,2453989287000084,2656133986589748,-51293315802073288,-25720708624946136,-14718469923994914,52887389863340824,18511178686167160,-9760778093520222,-28449412422568576,-35811023504228932,-21803321323648456,4461601363030554,-27518808017812576,22817496652331572,-51798429830328624,-613470147356981,9545782258259594,78023354572411136,28029268992410092,-1050888122270807,-24599225549628936,37758294315032696,-4543456829113099,25987749199549112,-17215115193267692,38153971836070520,-15873889461989618,-29662714458279992,1993626470461347,-23488332926958072,-7257186874554717,19008917027045776,34791502195013204,13588688491982474,-54146964502478960,22368103349003920,-8479718739737036,20227052155364656,-3563088353196813,28773236283207784,31948723553378040,-11985677477003274,-19439102020516440,22792216738191708,2561866789833699,-26078978572761236,-27241926271085160,-2437238638060179,33950384538781220,-353807969567682,32916883577808412,-8583121088315385,-14957638808490472,47230544329552424,-34552268061411096,-42121157941956688,6643334734611716,-49824522661449088,-19579353692075332,2784580859861360,-8104021021611767,10800966070855636,-18317154804166432,26807883897386744,994324812060940,-33802488465864828,-42037797005484504,27489578416584964,-1269567678854042,27939776685425076,19239039914679840,-43470262209286536,17431899100978510,41029523541414392,25287028458382756,14291539817073402,37272638588466416,27406881400297056,-27822592695809924,-8776722178398627,4641263356324637,-19037683905675808,15819963398417998,-46089988602616424,23906546825220688,-47257244303870720,26232415469326444,-27872219596582808,-303330412766204,59624578082932184,31478217277501632,-49671944282284208,12861933213941942,4481576454114838,-10983696668416994,-36989370307672536,-9703243450521686,-1414609204554410,-509542057143548,38311692000408560,14200003498248014,-21254025117279224,20790845362378172,1859102131342063,-20192961898185880,7701254090235446,13154392626142756,-2244108144470011,3923650296482618,1355007129808467,32078373725775188,10439765085910282,5905379823296251,803186380051712,14881515503626846
1,-865341051220808576,-656454699872149504,-399427597705770560,309830633707608960,-237147153606340896,13927644064356656,11241640621540298,-169976367676090432,72633223600809824,-76952715179677856,38059496756244312,-42172587798998344,-149071588850594464,135258893560708576,-405609572552271168,89929925766278992,83370641980557936,24538210004335004,-21677096998354452,38221366899748048,92926328484280944,6285130717407946,-2473085720182898,4196734133048285,-12925006304289632,-8065009715140054,-102141471725518160,-4244480632078277,-2870245341907620,-23043201272316800,-10348624277483318,-10836802197820288,-50139628281400840,-42746069514568912,-11969809711677980,-34708172404341432,18424818436236552,-22744085307394416,-27907503811290808,31311445141695456,7328826151240900,29158100866764924,-43826546362020848,-27288948207403132,87303682871772016,65687056134571480,-17164812688493342,-37213622219569184,1959115177347018,16816459264689868,26352868534225496,-31472186255387836,-39022064113787984,2358319353697281,-10757790723245406,19700517649377848,17834231176452118,28873961670678612,12917467470829834,-27939176391435648,57001083516506368,27272469276596096,237582959176818,24407328153717240,23689987631936792,18140671733948620,9920369258694480,21027984312107816,-4845664584219443,-42436194018158872,-11400619576868732,53966163388254832,21833544569863952,38369881178882136,9049195998250240,-26879824185074644,14642130802158258,-22870746637246060,38533926928976176,20468249933976992,19215494830935140,57175029552248064,-37248054677835072,-24170008572041104,-34885690967663404,10876170506595204,22348770308607380,16835645269861690,3213947080171332,24555552325441356,-11654779342775144,-7080173414463271,-16362549798714966,36880301520897888,5707996324228572,-15846522262975012,-1161399318167917,14811735045537140,5141027346738787,-36461354433515784,-55234052028503.2,17825223665814112,24900549258530932,-1859255259546574,2587162302363240,-21001428534253280,-2982458588630414,13110223250029134,9373695047610428,20262932500173864,-5577138438728556,18054174976263508,23858354159254324,2107222312422355,22298709313824852,21677461372954268,6288899486135271,-35929064249064496,2440244280372394,7555012535424787,10593190636235808,-582852252774786,3470215796238067,-9808760627485112,-15636269433360572,909732380806680,4509136586015927,12995473635007910,-28888823575086920,-3903918599165256,7731377506586078,-9784123691198784,-262145490318899,18743721399798924,-24452197005748608,1498740947420646,903322544179044,34633979990653116,-8786125993011848,-8703085889700144,-5897337430119376,-20778832651334684,8306264818924131,-9381078333905784,2571894745364460,-5370607847682971,4810017629812371,28665324016627124,-9992179496989022,-17395887319470566,-21882782252790832,12695161089988822,-8793329871816708,-19557071510498844,-7299914861681035,-1601533765653900,-5558591219077555,17000910268207782,-4987643340971389,16884208789126698,-11745243820423230,-22846464010608852,-2905112715319826,-4576605967659286,-17915738516921168,10222815096005498,2056838747833678,-9848821235094058,15015452127537432,7799677999661058,-14737863914856158,8792351380975988,-7881549413065735,-454292667850535,3725624961949373,-3254490760940602,17534651650338694,-9788840818920730,-7695415113559568,17327472472480858,-1381035289927428,-9411030516959720,-17426206864603548,-5201963783015610,-2407533813899752,-1627795665431479,10481698343640136,-3476423253816497,9536851423668028,9083953311751142,-686188819412153,18099280331736508,-8954726868970433,-3467047485696273,19460939719033396,1454761661220290,7683824915009735,13903040553318464,1111665157156869,-3518919449189364
0,-1105699664836313856,-94434981672232288,152162187266469696,-167466307151263936,275774263962538880,-18743834356507084,4654349793478812,-124708443873858448,-82466489384750288,26128221748158056,-99792103976673296,303505570990955072,503261949788108800,160040629085526720,-108094985548230064,34943391921251032,32046195085412104,-117268290461819520,168958856678658400,-95704272978345696,-119283334651256704,11291352423512618,2990718238394162,77928233146200064,31828195806809380,22013609054394656,4365379340691852,-29640630103464808,46349981606262840,14139685884318188,28942935801032868,14280025699863860,-36366374581423448,-8966385046430536,36645440331835472,31333588709750732,-24580967786850544,21572655775307216,41677137684087392,41785119261948984,10965126154620300,13103859350809546,1137619333804598,-43058845653919440,2385335541841296,-112596627651861920,24464994742647384,11515498512945746,-27745095209451228,-6323445647602808,21273423591054128,69346786386603592,27707794851214160,21187732079844824,25002516640113592,26162554355222124,-38766876684575216,-49224994045857520,16771828392627088,37281487927399560,-8997410188665946,-46674231168546008,35062714373401452,45617063881034840,-10276577338479012,-31505429992005204,-82326972568468816,-88061224974648944,9455838712876428,65042858158806784,2183711279692365,41001806090331560,-36106931043700776,12911070921842904,-29014530917450680,39280431422944184,-12620543043522960,-693283493214649,53261915683618904,-66921977101236872,-6156572254894009,4638428452416884,25869151759034300,51557921560186672,-58569886754875000,-6227621065984801,33759464873944784,15560675793148552,16049423640540624,17163590268927728,20673952888792228,-48500084986827616,-6606950306608656,16418748454579524,11195973849755934,-11854459086757874,-3388850624144116,-37742959682953072,4368478162696678,-35982391653929452,64551803029979184,-6195858181280793,56644870289293240,-61110140354249672,16033349650636612,8524131170639323,-17868090858088318,44078193344492600,42420446868759712,18059281464286752,-2304020372017407,68578650414221624,-8829037738245914,18174490521680288,8807938637712109,40122476697266272,5323924108425431,-30016263868340848,25993978119883268,-37501614889432376,91568365217799312,12329271895333132,57623234510080544,-105654810735510928,35983848829407412,-56660082319244344,48297503788751560,-5130559032860980,106896421701854032,-18670413209456548,-80586957652220352,-17309122518793002,-59647017145163176,-43021867610890832,39656917826144352,78494238833401952,11860339692679452,58849367291867336,8125097930684192,-70387018381372192,77375726113586944,36822733220121872,11523640113369224,-24200674209587312,23405495416980352,11318609202645994,9771479067179412,-69803207209089056,-33397412509071756,27899524368276104,15691437315525298,9563351136857100,18301611341143856,25176609035675704,10858957950280304,-12885236765893230,11852026556295092,-14606664774344756,3562045936311557,-26603409094273068,-28236321844038500,3755886344215180,-34633760156211260,-27441133466870704,-32771494946926020,-34250957568900216,-8617375452169806,3865579478567248,-20549863317866644,-6311947754077594,-30043517335312332,-14691046557855098,1050349180544122,16057091105010054,-4643786103464089,8073216406831186,-21722539138837588,-902250924281893,-63240923637469160,38926967329474704,28980090993851264,-5095681476548626,11932902375420416,3927093920169860,-16646417999112838,-6412319128394005,-1189120901498059,-36372586231174480,18013670898561324,-3598074090977839,4430185615984701,16664151886052146,9244161992647642,7154367033597406,16102723591931200,15070747254961446,-11573854656890306,30666044018714400,3547578123423438,-36581168442033344
0,-1667103938147409664,-19450361253119620,257232747985006944,-301818070697878400,50172467081128680,-13876732506548942,-35076509328366528,-106535150240518672,75388485773789008,-58761489952923224,14711797454085764,-6554601102309482,-33063099033350096,-3082503588181968,93953708954194128,-35705509152723792,-20363568589942920,-10514634450723070,-21735282058204156,-2560083350275632,-59311713576074184,-7214934772985496,-30098974817823548,-114965682619532432,74165399444624784,64981324767123528,28934498609234208,24645077524242504,11833460618681214,35487097908596572,23818191703961092,-30026048461644500,-32175462684539284,14708836814143082,-32171912667425992,-13903641910002500,-47249725794388040,50152719392016992,6169149844147453,44713719943687648,-9864537573474314,-30889401596727756,-29396237359354652,28459207087546328,-13729704012822248,6309932395742943,21841928016803584,-7924732571615178,59803773183641592,-52930078882682592,-10188556863560180,25662210229622556,9373706939721842,-28949271337797304,7777091903075887,-786891194906323,-16826217604453154,19731308824093576,-13106825284471260,5297849767846874,-39839031189922152,3573286698103054,3326955220161664,-5250706957466664,-3397548499392316,-8341537793556738,47054117721318904,-3497633339015078,31372215207155636,2815086551593296,-23471661841114624,-5979870766491824,4940288134380639,-4410331891489530,2845123634594270,19453401234693556,-7696302622902568,6781798393716788,-20363633774646904,8901773000640022,-4622395877627323,-24266656628224084,8215772811162893,12456216563590432,4607127114929201,21643030752468380,-3722225209038326,-37647500068746768,-26419139448878628,-2349481723971478,-11865314967349486,2035535557459113,-2778119717116294,15385351001816404,2405779282520417,-19072894078593468,10499803693381132,-3912941431844628,-7964385147198772,11919860424959564,11457047549065460,1494816883258760,-22276607327513268,9192132282874128,-14842302872626382,23571316850966644,-3184815635249056,9520221686591378,47911960560040640,2026608604811937,11050595927904872,-16115645159188954,-24122725294376888,-7482585516531472,11158632264729668,-12328306940538310,-18342266315701120,24117930203627796,-24327236485532840,10832613238297598,-14669362007063738,-4284554755184688,7686579103614501,29208687070751788,-8605841264973739,9410433165719142,10854195807727432,-3624923690065568,11194359853377058,-11365509111725634,-3386986975992624,-10371260940941770,-1847211069380108,-10401895541356142,-4723623703692099,678959224650551,-12891018290661772,6097414032457803,6058727491961659,665707026068520,-1492529211909090,8584855410105249,-5711508245798193,-14434100095309082,-14758883137917620,16784467393139020,-17453429517757818,-24335979050516628,-13342240397412614,4346072985511729,1454606124822197,-4620764193539327,2521928762374560,-4771399738503055,-8533345244213501,-13950958186523864,-17522803550165590,-7968303153154768,3624923390175557,1964026991215684,-1892879013631828,674067571476386,-10223559553972908,-24362889567220004,4889017214579903,2346174566772486,-5766981729179232,-4814181816475871,22548244434837784,4158009371900835,2607115438186728,-13960369212515324,6283303630485032,-26406456870847004,7631572589404186,15224876407615406,-14645970942453458,9731277407791292,-3775091670206354,-2878885241067110,5583167397292658,-16511928576279156,1599440938171730,-8299300345051971,8807900701098257,3526231391914726,13734093065110628,3936721106612656,646226766182497,-3667682073898154,-634514676461416,1270816553832804,-15042983500098704,-9202405339758936,-22131237866574336,7303625420762532,22842794276161924,-15862817313721046,-3522141822103613,11933754544879990
0,1484511332383103232,-866393675379606400,-770814743680257536,747692960223836160,276446286645519968,6991627635250245,59724151663851968,-62021257176088776,-457182461598306880,7088926651622670,52866596179084944,144107860237908208,-77417685753167776,288567721234224896,192320983825979520,95288398090756448,-534697100371603456,-93436123788378784,459073543698633728,544943434446634624,802693076012189824,203711449813029888,-418666801564179584,130998532502863296,-161884258562675968,18164537309928944,-169373091141522816,47882454233464288,-30480321819080656,-45171775559531720,-47458550584792760,41945730421030904,-94793973950453200,-73191041346209696,12934518853496554,39490934701415336,-120262358726460448,-359854950316188,70679786257127376,10424171566503294,22120026118156128,12428170310323162,-54840336452534112,52755771287196848,186845144209232,52857390634697304,63445941644763464,-31428408736664288,-85689367711062592,61805657974676304,-98998413022928288,-85556510477689088,-51645618355785208,29268937180083484,-19732256192737680,21128159774629276,86406879897266496,4085786317849287,41272082923411864,11065943667658248,-72750902184409088,102297146090170864,76722524539641184,-96116446139379792,33684916937871024,-23326936074443672,13873383666682748,-43756827018555312,100699022857213968,79038502970166448,-58965879790530096,86093001974583312,43411827302285064,13962536072167440,30603579034545456,-41288905788190192,23005390466208228,34324404571408548,-25742666525473212,-21951642259213496,11754659772730654,41966418147098368,18535376041474228,25813154296495304,-49772772925545616,-66217525670522208,-24459696575598080,-63511390115438856,-161429502769566304,42126644859394112,2669495612242068,59648821832096304,18347003804673536,87293514795724640,-21662937905630152,54656988277418800,-32919212320371720,-17392983762800602,-22599954820259472,-5985579126601671,45633484369940704,42799456804952824,33387742760989992,-42832649450453872,-133068252091324656,-7292483657998376,94679593271558736,-10593134493546298,97153473535914000,-50194107478076032,67688699566443144,48968258869986192,-130850444746407456,40973399423978216,-182787961335737408,70193000506173152,-58850142801544896,-14478582349266840,-53315085229273560,77329180647618736,22522117752643880,90844260922895360,-12400189650595036,-11732871705995616,-27794126731841840,-43148028739119792,-55159202643220344,-26021163035963236,199595293179038,-115996547110951008,-121050639196000592,148888751318820704,74263316387602400,-3191153171925444,29347812681701208,45909010073723808,-32812745033026068,-21756008950681032,-24279698289869644,20933366061850684,58910228622647736,4318743574963510,-43112510803108640,-17443285987213798,-71120727224866848,-24625249924104968,7581674395569790,25369622481734668,-48682534031327168,-40661022810078160,-6463249875654099,52726833709246184,-11469731332205634,23017117613200684,13847004670886506,-46647234665178656,-8438319519393797,42757073731847496,-66988599685024224,17460470128785812,-19314982400834432,2593196858124380,3360328220072418,51720328475125072,-11672716724859390,29776298603762364,-1466561311769474,9424803535062186,15853168021972290,16306249156337852,83660725856553680,8100797221626862,42810206737087384,-73546410254431744,-34581780565230116,68360988240087576,16990511739951208,29830283975990080,-49718164292604392,-29459691909256592,-3728675341265704,7939470774984729,-19714486474155784,-26081715071434592,-29803151075226644,-8033658970427157,15899155998770152,38212197305020880,-30378045080230208,54545259986548632,32178941425223412,21559725819725524,-18437526538589988,36757612593419848,20751998726561900,41788643968835376,26173619139261256,-26224731079455748,-12530735053219560,-97559901430161.5
0,-806620530387053056,-284184740392952032,1759847354537551,-71466087315803080,-131481605127065472,6934882130108742,24202269771704484,-32775022032974616,-64796484825487856,45573257952764472,15465060461888212,9505185300124406,-93699611146357840,-241484796548295392,-89129170887153424,-57212513773024320,70323737597474720,-27859530539789028,36597598651550400,5090182010371534,68605656215756008,-3032209849140663,-13549199471236178,71278113361454104,6457756295675876,-17755259906139400,-52426784426266840,-33670850510090596,4041783108883552,4906111558353449,-5117146132870162,-7395629480742309,-20384102487016860,-42935286857959728,-32511113878473572,-29273656808423004,15329002945152364,16799188924600394,-21553134597689792,16877070700387138,-17446588941125222,-19902565069063656,-33793586690050472,-43069870110739992,33116772187514740,28151118143514452,6095911117406303,-19594237843655580,37856577682712048,-19178437919756044,-22747124211133720,2392773295034697,-34199432316233284,15038302181241996,-17641000204638304,3189764205547316,17177677867747272,24191081337545600,2690658639301326,-17015094917999648,-2662199535308164,-16586284090040642,-8270001878657597,43066269050407032,3491587837396781,7970186314503042,-7987664863391453,13332350164388062,15089478252608038,-42373741304209352,-6887917964314694,26010228834921952,47989266097605280,34346027052699572,372275730079649,20378692402525976,13293115208181572,-27256880470947084,-6119298461336032,-6801514977352331,-15505306011586178,-45906880219532304,13578820712041044,-1122540802505989,-21262754717275464,25164666161983220,33620348769367400,11760216021471150,4279859612551973,18713459366530524,-19075543967185664,17067154899266962,7151133062607478,29555196010706220,-19932864511830884,17114348728315442,-11081451335652808,3557370426573909,9344099824722650,-30147882403081668,-2603392642675997,2069113324085953,-12047310374361558,-2676858473502720,-8839071974595297,-8822710749044745,5780465918308346,16130203031290574,1565444471948716,9993394817331744,13184670364891212,7929518115115361,-16349712647386054,9463195358957500,21142111795620868,-25640917581891652,19423349533461668,-5676552385135597,-14702398173913648,6539669908755092,-5321498341535456,-622263365465264,-3072615559240634,-17092788534443948,-8475306639521701,-18291480040107768,-2935216453378536,14311326065986864,-71997478259893.4,-1219629553897316,16217830628518490,15990706223447276,-10651174978371098,5751206811903177,-14235337541028112,9551541136629364,-12385636743768088,-2395398606506640,-8544141994005482,-4426076780252360,-3240779062625707,-16432345458493944,-19862928050450908,10969201847749598,-16366449250355138,-777981743365703,14094689715071718,18793960737545944,-534058568016660,14771594552868696,-14314297959183908,8884321321479295,-4074838244600412,-10157506815025262,-12358841132664086,7912753440135166,-1957965612127228,-2055493606235612,17997628762589776,31836880153461872,16999240783810798,-16060804526559552,6147006809145985,11220779497479362,-6785208464829812,940412045597963,7108832367394226,11815980704178784,6985577516345820,2958084490863845,-6797425065394571,9716937144585152,4204583895521408,8526954686711077,-1282222893430779,24075604749171348,31205351612408460,29592282547238720,1577458081814568,11221694861511166,16049248938574110,-24609995880337412,-18850379507367044,6028949704985370,13805516787545102,-4468053640957878,7908736917512582,8866969798106944,77147363033468.7,1314405834994596,4160826810040228,-4045637242135998,-9786966189149470,-6151477845266306,-5185180212130743,-10977041240876254,-404688248604470,16024094319654066,-8482941112777839,-3218966987505629
0,1512298720334181120,-346709139545532544,-55016100639143184,-32529170641947172,-353556363858654464,-3431617562657924,-134829923194918992,27209754087827372,134661914928777440,54652973565062024,53527672280476312,-464725147446509248,217883721915388960,-571124064183601920,-302329239956468096,-58003333791826760,-124808333557124048,266243090086558048,-91779057136498160,-87597523151656672,-46436703622421448,17015023733384064,-60619265461662712,211147456635100800,-22698785430038836,104606105582886832,-138896601283430992,126396127484682768,-88038366954134848,28253656126402764,-39207102192194840,79833277852771792,-169500516303602176,-88642687416122080,-68595795850758968,-54803870345751184,104829664089320624,-102345752049920816,-64738646602768864,-75573532228424624,-35426926331374628,-101503186162696448,91356025645310848,-112566771997270784,-7846131611940600,353111240866962,51683087372457768,-38483851735481960,103533467725543856,7880900840380128,-1580312925965371,-3900133438856140,19092981199207440,-45156497446812512,-4208251715201118,-28957236344795288,35747613600330612,105757487083939008,117483247862324480,-62468030104164176,-84774028871280656,2384873313393829,65785359005796208,6932187048702861,-67086792518642152,-11150790813627024,24115935446912572,27626754740686616,42926624052144368,17439775012339332,-737779426330810,-3252768355212890,41720296349626400,167165516143477,-63863143719423888,79384868917537824,-48160180362173960,39762550555348312,-29728641553896964,15606685458992720,31858996263834000,61598370342871224,-20371661033348100,-3400458168714179,-15318301762276910,51670243514442192,25427710471130940,16971721480980104,-25954918721891728,49311665640470448,4390952994663828,-67901171905191104,6242159404407293,-11254803453337662,3764190686628140,42675347747178544,-22761875395779860,25946003701399048,48787147423236144,-18373363856757672,-32906158261696784,-9010842250100598,30807505968324624,-25298656900209364,-11621827901993278,-11100930450011898,-11292275209219668,11366222198547974,15839582005597950,-13430942525483310,16484287566488486,-38574706760525024,36682976295358480,23070718836120508,-3231080493673696,-33804527615383272,-9016015086883028,-9601257824860704,15360674389301074,46049617735284200,23218414980314596,-8996109709815179,-30332825755950544,-26337692328694128,-10431019511701152,-33615138268275912,6793369562391852,-4448823777054208,35006176461682988,-7496945386543768,8262335652787170,-885479055296178,-25219177491053900,-13329400911570778,-10382822412175462,43379200411992352,-21858773038024732,46033869985682128,4632617843932301,52186141131541784,16844243960101138,4960867581643804,61497812345856400,24248696979979888,-20693323234210892,17672798804349780,16746625831039110,-33852375210779568,-49974675199578736,-18158777628543828,22024449366966796,-28543719617308912,-17593461895174128,-77443373254647120,-2952984747002546,-7413742474193755,17998739638753198,23307330488886652,70505299271025432,-12944271365137630,-2089086308450852,-6984042725976794,28863089367740184,11813809588002810,17491017110916168,54626840701720664,36788470904273104,-7409555446836855,-7424945995214720,-5749415017561518,9148175983909656,37013337912119520,25078162051806764,29944500309438180,-41317076643527352,29116046024972300,16808005049630118,-31220403148616664,11820591254966356,-45959688048667880,-4325757801279684,-11263102673550348,-11796780035042134,-16290204849945692,-38367298621200784,48782708955215664,-24778681513820568,2904705662052715,27345745699425320,-16336619656762960,42037072445949392,3011927195085194,-12643180417196052,-74211988692787632,-56058963240672496,-13963906090019918,-18652598524846904,-21945419683937328,-16546505626905768,23216406010085520
0,934696953538028800,-508973267446744640,-301860038372914496,244296282615814016,168948157759268704,-1022266994215167,145417964437340032,1179056959528836864,116648341760629056,-779620346581254144,-17037134941905128,-80683539987692800,-171697142718871936,-133226410205312336,-55011034284797752,13710683648413258,-33737992930959800,-40558970251662144,169267183950975584,78435246478184192,-131843698412799440,-52727422544441448,-42864509583196168,58864548488114400,28154294187747640,1607158728661442,-95185046010994416,1548703096607880,84580754181629920,-135995774357072384,-43523227564660568,29878581060830412,23617250245185104,-64593797508729736,9478919980088246,40071289599856816,-7160331399580239,-14574004415912674,25905372404312596,-120451881283611056,1742444455129726,33573024618439260,-149859045663357312,-41014929315217408,-25449235211308724,48367516213844712,19187870522986228,-2151667495511886,-33719032027556592,-11502068770365322,526208448150335,-8867841899197098,-33538192699329428,-14747001610582718,-21521328014694296,-37992905810730768,-2966087337051267,17300751944243554,-30063065258873240,-3016874029042684,-8091469143516588,-40552863776809600,-11859150298060376,-67215388221846328,-34197971570066628,4232383636422168,-8830745355788277,38747784227828968,-37903609344570808,22790473918396992,17633376264471086,14030477451144252,-34120853629429396,-17190729758503494,5987802812852342,-41115837945271728,-7725781870751091,102709838273641,25842030900498832,-44510289657072248,11354594013986636,-22637009088192616,19135104710669120,36188211395865840,-56253819515285176,-27611703756091316,46726628894969608,-59215991185334304,23579655200854040,-12157939051051760,-8046632550819302,30562839892391484,36532597282888232,-48017016225891024,-23603158855470880,-42549518309717064,75520380287247360,-32900330965175428,103390991081261232,-51012683848269816,-7238474418064801,-53158661773598912,-31595180790271924,63058270261532952,32459158406447856,54882613138264440,34541957047293700,19478136937330960,-30414151098148780,-8617835560922392,84769066591315408,-29429116497066464,-9596266006291312,12004112973978588,-25347739357364292,-4941415354511689,-22937895483736980,39543388326204584,49167174108702552,-48742690549254880,18071371473180292,16526894929064806,-42897095586541040,25379916429115264,36675031368660896,-6532503199066174,-46020816772575712,-24660515006898892,61071338698712808,-17582209900056072,-4386713540514906,8202430191259951,-8847724966207948,-19044678429579468,-13252266268431166,62461789595391344,10604677861934310,-2178134344886551,-1634067803254006,3984336812562576,-3491069654301243,4971806186098714,29819435713125824,-30611485961989128,34507125968435252,4962339683127292,69392606907458304,-66313910677284848,10428679733752284,-46304281123100888,-16342073941359656,-48984409711161344,-8495260585123996,-69247971039446560,-4765445168727741,63329815889871720,45304015627477264,-1833933142597034,35150741687919688,29037729119535656,-32522668355564468,26120956066461796,12242603177916206,-50639668113193592,9638596330510392,-13008057332833144,-13241540126215546,24891937185752544,-1880941607787192,6639266622691241,7408225433232757,-21080324512190556,14259173408096064,23717895192383492,-8747028745550767,8924338489336296,-9536335782099036,-3594886951457898,-15963560931618588,-24190505536761776,5089495205719034,27354496780546324,37929652657405288,26353237319510644,8959988301627856,10809767134237820,38577275451070264,-7268655276157315,-26004686384854868,24483623970253104,10122822316476788,-11769175162240538,1387697431507203,3127543868592566,-37655317856509304,-7495310367864840,53984539425006736,29320016463821700,13052166626534298,18665806435759328
